Tempo	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	VelocidadeSubidaGPS	TemGPS	LatitudeHome	LongitudeHome	SatelitesUsados	temTempo	DAlvo	DAlvo_DRPitot	DAlvo_DRGPS	PosPayloadDrop_Pitot	PosPayloadDrop_GPS	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	altitudeLiberaPlanadores	altitudeLiberaCarga	
65119.219	1939.103	11.950	-6.456	100.858	583.800	334.236	-1.060	-0.445	3.141	6.828	-0.079	-0.059	31.700	15.300	-49.600	948.601	30.117	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	43.703	43.691	2.978	4.421	0.000	1.000	0.000	24.155	
65119.290	1940.053	11.982	-6.456	100.858	583.800	334.747	-1.040	-0.219	3.266	7.234	-0.033	0.007	31.800	15.000	-50.200	948.568	30.108	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	45.804	45.720	2.978	4.421	0.000	1.000	0.000	24.155	
65119.367	1940.733	12.208	-6.456	100.858	583.800	340.681	-1.092	0.477	4.898	8.227	-0.098	-0.043	34.800	12.200	-49.600	948.546	30.106	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	46.646	46.532	3.608	5.169	0.000	1.000	0.000	24.155	
65119.438	1939.120	12.056	-6.456	100.858	583.800	335.875	-1.139	-0.531	9.211	8.133	-0.134	-0.090	32.600	14.600	-50.000	948.596	30.094	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	47.552	47.389	3.941	6.300	0.000	1.000	0.000	24.155	
65119.491	1939.120	12.246	-6.456	100.858	583.800	335.875	-1.139	-0.531	9.211	8.133	-0.134	-0.090	32.600	14.600	-50.000	948.596	30.094	-23.217478	-45.968342	175.230	11.547	41.570	0.000	-23.217418	-45.969329	12.000	1.0	40.894	47.552	47.389	5.118	7.628	0.000	1.000	0.000	24.155	
65119.567	1940.576	12.431	-6.456	100.858	583.800	337.254	-1.203	-1.164	13.039	7.234	-0.086	-0.066	32.200	13.500	-51.400	948.547	30.087	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	49.083	48.833	5.512	8.675	0.000	1.000	0.000	24.155	
65119.672	1939.679	12.368	-6.456	100.858	583.800	336.172	-1.071	-0.602	15.516	6.969	-0.199	-0.085	31.700	14.000	-50.100	948.575	30.081	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	50.006	49.690	7.155	10.090	0.000	1.000	0.000	24.155	
65119.743	1939.238	12.209	-6.456	100.858	583.800	336.779	-1.302	1.078	13.625	7.172	-0.097	-0.089	31.000	13.300	-50.800	948.588	30.075	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	51.358	50.953	7.155	10.090	0.000	1.000	0.000	24.155	
65119.805	1940.816	12.178	-6.456	100.858	583.800	337.601	-1.332	2.563	10.453	7.570	-0.069	-0.083	31.300	12.900	-50.400	948.536	30.071	-23.217478	-45.968342	175.230	11.547	41.570	0.000	-23.217418	-45.969329	12.000	1.0	40.894	52.217	51.765	8.352	10.729	0.000	1.000	0.000	24.155	
65119.891	1942.593	11.897	-6.456	100.858	583.800	335.612	-1.296	4.039	7.750	7.461	-0.100	-0.129	31.100	14.100	-51.600	948.477	30.060	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	52.978	52.486	8.965	11.245	0.000	1.000	0.000	24.155	
65119.982	1942.593	11.832	-6.456	100.858	583.800	337.074	-1.221	4.047	8.008	7.867	-0.176	-0.023	30.500	12.900	-51.400	948.477	30.060	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	52.978	52.486	12.670	13.691	0.000	1.000	0.000	24.155	
65120.058	1939.940	11.929	-6.456	100.858	583.800	337.074	-1.221	4.047	8.008	7.867	-0.176	-0.023	30.500	12.900	-51.400	948.560	30.048	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	55.058	54.516	12.915	14.292	0.000	1.000	0.000	24.155	
65120.130	1941.993	11.834	-6.456	100.858	583.800	336.801	-0.984	4.320	7.898	8.133	-0.202	-0.118	30.800	13.200	-51.000	948.493	30.044	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	55.943	55.373	12.915	14.292	0.000	1.000	0.000	24.155	
65120.211	1942.865	11.734	-6.456	100.858	583.800	336.623	-1.213	4.180	7.914	8.805	-0.137	-0.026	31.000	13.400	-50.900	948.464	30.038	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	56.822	56.230	14.012	15.051	0.000	1.000	0.000	24.155	
65120.268	1942.865	11.636	-6.456	100.858	583.800	335.844	-1.226	4.320	6.398	9.516	-0.078	0.002	30.100	13.500	-51.500	948.464	30.038	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	56.822	56.230	16.294	16.614	0.000	1.000	0.000	24.155	
65120.373	1942.753	11.439	-6.456	100.858	583.800	336.105	-0.965	1.813	5.977	10.727	-0.187	-0.121	31.600	14.000	-51.400	948.464	30.023	-23.217478	-45.968342	175.230	11.547	41.570	0.000	-23.217418	-45.969329	12.000	1.0	40.894	58.412	57.809	16.338	16.657	0.000	1.000	0.000	24.155	
65120.444	1942.753	11.439	-6.456	100.858	583.800	336.105	-0.965	1.813	5.977	10.727	-0.187	-0.121	31.600	14.000	-51.400	948.464	30.023	-23.217478	-45.968342	175.230	11.547	41.570	1.000	-23.217418	-45.969329	12.000	1.0	40.894	58.412	57.809	18.856	18.462	0.000	1.000	0.000	24.155	
65120.521	1944.255	11.405	-26.783	106.836	583.800	338.938	-0.841	1.664	4.586	10.969	-0.245	-0.063	30.900	11.900	-50.400	948.413	30.013	-23.217664	-45.968285	157.940	11.694	42.100	1.000	-23.217418	-45.969329	12.000	1.0	55.070	60.423	59.839	18.856	18.462	0.000	1.000	0.000	24.155	
65120.583	1945.041	11.536	-26.783	106.836	583.800	337.011	-0.856	3.711	4.570	10.305	-0.255	-0.111	29.700	12.600	-52.000	948.386	30.004	-23.217664	-45.968285	157.940	11.694	42.100	1.000	-23.217418	-45.969329	12.000	1.0	55.070	55.070	55.070	13.522	12.466	0.000	1.000	0.000	24.155	
65120.645	1945.494	11.361	-26.783	106.836	583.800	336.915	-0.813	7.820	5.445	10.422	-0.263	-0.060	30.500	13.000	-51.800	948.371	29.998	-23.217664	-45.968285	157.940	11.694	42.100	1.000	-23.217418	-45.969329	12.000	1.0	55.070	55.746	55.755	13.659	13.080	0.000	1.000	0.000	24.155	
65120.735	1946.292	11.263	-26.783	106.836	583.800	337.881	-1.078	12.281	5.828	10.313	0.003	0.010	31.000	12.600	-50.400	948.344	29.992	-23.217664	-45.968285	157.940	11.694	42.100	0.000	-23.217418	-45.969329	12.000	1.0	55.070	56.500	56.532	14.946	13.725	0.000	1.000	0.000	24.155	
65120.811	1946.292	11.494	-26.783	106.836	583.800	337.881	-1.078	12.281	5.828	10.313	0.003	0.010	31.000	12.600	-50.400	948.344	29.992	-23.217664	-45.968285	157.940	11.694	42.100	1.000	-23.217418	-45.969329	12.000	1.0	55.070	56.500	56.532	16.449	15.717	0.000	1.000	0.000	24.155	
65120.893	1945.513	11.429	-31.153	108.935	583.800	345.265	-1.031	14.945	6.031	10.992	-0.066	-0.009	34.600	9.100	-50.700	948.368	29.990	-23.217702	-45.968266	154.490	11.653	41.952	1.000	-23.217418	-45.969329	12.000	1.0	59.322	58.386	58.450	17.590	16.771	0.000	1.000	0.000	24.155	
65120.969	1945.751	11.604	-31.153	108.935	583.800	337.116	-0.994	18.656	6.156	11.367	-0.100	-0.062	30.800	13.000	-52.200	948.359	29.981	-23.217702	-45.968266	154.490	11.653	41.952	1.000	-23.217418	-45.969329	12.000	1.0	59.322	59.322	59.322	17.620	17.439	0.000	1.000	0.000	24.155	
65121.040	1947.503	11.571	-31.153	108.935	583.800	337.460	-0.889	21.102	4.766	11.641	-0.131	-0.064	30.600	12.700	-50.300	948.301	29.973	-23.217702	-45.968266	154.490	11.653	41.952	0.000	-23.217418	-45.969329	12.000	1.0	59.322	60.229	60.233	17.832	17.530	0.000	1.000	0.000	24.155	
65121.169	1946.916	11.408	-32.278	109.234	583.800	335.849	-0.844	12.211	6.305	12.625	-0.147	-0.023	31.000	13.900	-50.400	948.319	29.967	-23.217726	-45.968246	150.020	11.212	40.362	1.000	-23.217418	-45.969329	12.000	1.0	60.239	60.239	60.239	17.832	17.530	0.000	1.000	0.000	24.155	
65121.231	1945.952	11.375	-33.813	110.683	583.800	335.402	-1.201	-3.570	6.297	13.203	-0.096	0.096	30.800	14.100	-51.100	948.346	29.950	-23.217726	-45.968246	150.020	11.212	40.362	1.000	-23.217418	-45.969329	12.000	1.0	62.324	62.324	62.324	20.643	21.359	0.000	1.000	0.000	24.155	
65121.326	1944.649	11.236	-34.746	110.630	583.800	344.493	-0.845	-13.531	9.000	16.031	-0.353	0.049	34.600	9.600	-49.700	948.387	29.946	-23.217733	-45.968242	146.280	11.014	39.651	1.000	-23.217418	-45.969329	12.000	1.0	62.859	62.859	62.859	21.472	22.065	0.000	1.000	0.000	24.155	
65121.393	1947.646	11.399	-34.746	110.630	583.800	339.177	-0.789	-16.656	7.359	22.852	-0.324	0.052	30.500	11.600	-52.000	948.289	29.935	-23.217733	-45.968242	146.280	11.014	39.651	1.000	-23.217418	-45.969329	12.000	1.0	62.859	63.912	63.891	22.637	23.450	0.000	1.000	0.000	24.155	
65121.489	1946.721	11.562	-34.746	110.630	583.800	341.175	-1.263	-16.688	9.148	28.492	0.014	0.025	30.800	10.500	-52.100	948.316	29.925	-23.217733	-45.968242	146.280	11.014	39.651	0.000	-23.217418	-45.969329	12.000	1.0	62.859	64.669	64.623	22.918	24.326	0.000	1.000	0.000	24.155	
65121.555	1946.721	11.659	-34.746	110.630	583.800	341.175	-1.263	-16.688	9.148	28.492	0.014	0.025	30.800	10.500	-52.100	948.316	29.925	-23.217733	-45.968242	146.280	11.014	39.651	1.000	-23.217418	-45.969329	12.000	1.0	62.859	64.669	64.623	23.863	26.224	0.000	1.000	0.000	24.155	
65121.636	1946.481	11.474	-34.746	110.630	583.800	342.062	-1.167	-15.188	6.914	31.453	-0.017	-0.008	31.200	10.100	-52.100	948.323	29.919	-23.217733	-45.968242	145.500	11.537	41.533	1.000	-23.217418	-45.969329	12.000	1.0	62.859	66.536	66.387	23.863	26.224	0.000	1.000	0.000	24.155	
65121.703	1948.083	10.795	-34.746	110.630	583.800	343.014	-1.046	-10.883	6.703	32.156	-0.337	0.044	31.100	9.500	-52.800	948.268	29.904	-23.217733	-45.968242	145.500	11.537	41.533	1.000	-23.217418	-45.969329	12.000	1.0	62.859	67.478	67.333	25.267	25.037	0.000	1.000	0.000	24.155	
65121.760	1948.083	10.274	-34.746	110.630	583.800	346.228	-1.149	-6.023	10.656	31.336	-0.243	-0.079	30.600	7.500	-53.000	948.268	29.904	-23.217733	-45.968242	145.500	11.537	41.533	1.000	-23.217418	-45.969329	12.000	1.0	62.859	67.478	67.333	25.267	25.996	0.000	1.000	0.000	24.155	
65121.856	1950.524	10.006	-34.746	110.630	583.800	350.479	-1.176	3.813	11.656	29.773	-0.122	-0.047	31.600	5.300	-51.500	948.186	29.890	-23.217733	-45.968242	145.500	11.537	41.533	0.000	-23.217418	-45.969329	12.000	1.0	62.859	68.762	68.775	30.677	25.996	0.000	1.000	0.000	24.155	
65121.927	1949.134	10.155	-34.746	110.630	583.800	350.479	-1.176	3.813	11.656	29.773	-0.122	-0.047	31.600	5.300	-51.500	948.230	29.883	-23.217733	-45.968242	145.500	11.537	41.533	0.000	-23.217418	-45.969329	12.000	1.0	62.859	69.739	69.902	32.810	27.158	0.000	1.000	0.000	24.155	
65121.994	1950.134	10.637	-34.746	110.630	583.800	349.939	-0.793	8.516	11.445	27.617	-0.329	-0.140	31.000	5.500	-52.500	948.195	29.869	-23.217733	-45.968242	145.500	11.537	41.533	0.000	-23.217418	-45.969329	12.000	1.0	62.859	70.453	70.713	32.857	27.739	0.000	1.000	0.000	24.155	
65122.066	1950.134	11.094	-41.983	117.670	583.800	347.610	-0.937	8.992	13.391	24.891	-0.320	-0.070	30.500	6.700	-53.100	948.195	29.869	-23.217800	-45.968180	133.530	11.948	43.015	1.000	-23.217418	-45.969329	12.000	1.0	72.884	70.453	70.713	31.811	28.647	0.000	1.000	0.000	24.155	
65122.142	1950.126	11.265	-41.983	117.670	583.800	345.873	-1.078	6.336	17.305	22.180	-0.370	-0.158	29.800	7.500	-53.200	948.194	29.865	-23.217800	-45.968180	133.530	11.948	43.015	1.000	-23.217418	-45.969329	12.000	1.0	72.884	72.884	72.884	32.111	29.583	0.000	1.000	0.000	24.155	
65122.256	1949.640	11.336	-41.983	117.670	583.800	348.161	-1.152	5.602	21.000	20.109	-0.125	-0.079	29.100	6.100	-53.600	948.206	29.846	-23.217800	-45.968180	133.530	11.948	43.015	0.000	-23.217418	-45.969329	12.000	1.0	72.884	73.764	73.818	32.122	29.594	0.000	1.000	0.000	24.155	
65122.318	1949.640	11.501	-41.983	117.670	583.800	349.849	-1.117	5.563	24.438	18.977	-0.221	-0.087	29.600	5.300	-53.000	948.206	29.846	-23.217800	-45.968180	133.530	11.948	43.015	1.000	-23.217418	-45.969329	12.000	1.0	72.884	73.764	73.818	33.389	31.739	0.000	1.000	0.000	24.155	
65122.395	1948.748	11.082	-41.983	117.670	583.800	347.667	-1.036	3.938	23.492	18.172	-0.279	-0.184	27.900	6.100	-54.200	948.233	29.838	-23.217800	-45.968180	133.530	11.948	43.015	1.000	-23.217418	-45.969329	12.000	1.0	72.884	75.786	75.918	33.389	31.739	0.000	1.000	0.000	24.155	
65122.476	1949.206	10.613	-41.983	117.670	583.800	348.730	-1.091	4.219	19.398	19.125	-0.270	-0.068	27.600	5.500	-53.900	948.215	29.821	-23.217800	-45.968180	133.530	11.948	43.015	1.000	-23.217418	-45.969329	12.000	1.0	72.884	76.652	76.851	35.739	32.542	0.000	1.000	0.000	24.155	
65122.538	1949.206	10.850	-41.983	117.670	583.800	348.730	-1.091	4.219	19.398	19.125	-0.270	-0.068	27.600	5.500	-53.900	948.215	29.821	-23.217800	-45.968180	133.530	11.948	43.015	0.000	-23.217418	-45.969329	12.000	1.0	72.884	76.652	76.851	37.954	33.880	0.000	1.000	0.000	24.155	
65122.647	1950.749	10.718	-41.983	117.670	583.800	346.312	-1.206	4.484	19.578	19.547	-0.261	0.011	27.100	6.600	-54.900	948.161	29.800	-23.217800	-45.968180	133.530	11.948	43.015	0.000	-23.217418	-45.969329	12.000	1.0	72.884	78.177	78.532	37.932	33.855	0.000	1.000	0.000	24.155	
65122.719	1950.749	10.829	-46.139	123.542	583.800	349.992	-1.278	1.484	18.867	20.969	-0.137	-0.033	27.200	4.800	-54.600	948.161	29.800	-23.217835	-45.968122	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	80.061	78.177	78.532	39.803	34.690	0.000	1.000	0.000	24.155	
65122.790	1951.451	11.265	-46.139	123.542	583.800	347.262	-1.363	-3.430	14.336	23.008	0.007	0.025	26.100	5.900	-55.100	948.137	29.796	-23.217835	-45.968122	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	80.061	80.061	80.061	39.803	34.690	0.000	1.000	0.000	24.155	
65122.848	1952.242	10.808	-46.139	123.542	583.800	348.733	-0.898	-7.016	9.086	24.719	-0.358	0.035	25.600	5.100	-54.400	948.108	29.777	-23.217835	-45.968122	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	80.061	80.853	80.919	38.873	35.372	0.000	1.000	0.000	24.155	
65122.929	1951.733	10.526	-46.139	123.542	583.800	349.533	-0.973	-13.680	7.914	25.523	-0.347	0.045	24.900	4.600	-54.800	948.123	29.769	-23.217835	-45.968122	121.480	12.205	43.937	0.000	-23.217418	-45.969329	12.000	1.0	80.061	81.486	81.634	41.271	36.076	0.000	1.000	0.000	24.155	
65123.034	1951.733	9.958	-46.139	123.542	583.800	350.085	-0.745	-17.688	11.828	27.563	-0.288	-0.138	24.600	4.300	-55.400	948.123	29.769	-23.217835	-45.968122	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	80.061	81.486	81.634	46.146	37.761	0.000	1.000	0.000	24.155	
65123.100	1952.759	9.856	-47.658	127.032	583.800	350.085	-0.745	-17.688	11.828	27.563	-0.288	-0.138	24.600	4.300	-55.400	948.088	29.758	-23.217850	-45.968089	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	83.733	83.314	83.875	46.972	38.210	0.000	1.000	0.000	24.155	
65123.172	1952.541	10.313	-47.658	127.032	583.800	3.089	-1.191	-22.523	6.938	29.492	0.054	0.052	27.800	-1.500	-54.100	948.093	29.750	-23.217850	-45.968089	121.480	12.205	43.937	0.000	-23.217418	-45.969329	12.000	1.0	83.733	83.733	83.733	46.972	38.210	0.000	1.000	0.000	24.155	
65123.248	1953.067	10.037	-47.658	127.032	583.800	355.638	-0.854	-23.969	7.172	30.508	-0.339	-0.047	23.600	1.800	-54.000	948.073	29.735	-23.217850	-45.968089	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	83.733	84.458	84.591	45.931	38.862	0.000	1.000	0.000	24.155	
65123.329	1953.529	10.605	-47.658	127.032	583.800	358.050	-0.972	-24.969	6.758	31.594	-0.303	-0.163	23.500	0.800	-54.800	948.055	29.725	-23.217850	-45.968089	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	83.733	85.242	85.545	47.692	39.583	0.000	1.000	0.000	24.155	
65123.439	1953.261	10.535	-47.658	127.032	583.800	2.261	-1.195	-23.969	7.492	32.703	-0.032	-0.042	22.800	-0.900	-54.700	948.062	29.715	-23.217850	-45.968089	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	83.733	86.112	86.546	46.469	40.490	0.000	1.000	0.000	24.155	
65123.496	1952.474	10.298	-47.658	127.032	583.800	2.261	-1.195	-23.969	7.492	32.703	-0.032	-0.042	22.800	-0.900	-54.700	948.084	29.700	-23.217850	-45.968089	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	83.733	87.264	87.881	47.979	41.751	0.000	1.000	0.000	24.155	
65123.563	1952.474	10.420	-47.658	127.032	583.800	6.170	-0.863	-18.734	6.938	33.016	-0.316	-0.158	22.200	-2.400	-54.300	948.084	29.700	-23.217850	-45.968089	121.480	12.205	43.937	1.000	-23.217418	-45.969329	12.000	1.0	83.733	87.264	87.881	49.483	42.789	0.000	1.000	0.000	24.155	
65123.639	1954.384	10.456	-47.658	127.032	583.800	6.483	-1.091	-11.406	7.602	33.109	-0.203	-0.046	22.000	-2.500	-53.400	948.022	29.694	-23.217850	-45.968089	121.480	12.205	43.937	0.000	-23.217418	-45.969329	12.000	1.0	83.733	88.567	89.406	49.483	42.789	0.000	1.000	0.000	24.155	
65123.744	1954.394	9.986	-47.658	127.032	583.800	10.397	-1.170	-5.688	7.922	32.711	-0.052	-0.065	21.800	-4.000	-53.300	948.019	29.681	-23.217850	-45.968089	121.480	12.205	43.937	0.000	-23.217418	-45.969329	12.000	1.0	83.733	89.343	90.312	53.074	44.782	0.000	1.000	0.000	24.155	
65123.830	1953.197	9.986	-49.198	136.515	583.800	7.431	-0.941	-3.492	10.266	30.539	-0.381	-0.051	20.700	-2.700	-53.500	948.055	29.671	-23.217864	-45.967994	93.440	12.009	43.233	1.000	-23.217418	-45.969329	12.000	1.0	92.240	90.396	91.599	54.978	47.429	0.000	1.000	0.000	24.155	
65123.906	1952.670	9.822	-49.198	136.515	583.800	6.946	-1.016	-2.063	5.250	29.219	-0.117	0.059	19.700	-2.400	-54.100	948.071	29.663	-23.217864	-45.967994	93.440	12.009	43.233	0.000	-23.217418	-45.969329	12.000	1.0	92.240	92.240	92.240	54.978	47.429	0.000	1.000	0.000	24.155	
65123.978	1953.477	9.479	-49.008	137.911	583.800	8.653	-0.943	-5.367	8.484	26.656	-0.145	-0.110	18.400	-2.800	-54.000	948.042	29.652	-23.217862	-45.967979	90.300	12.208	43.948	0.000	-23.217418	-45.969329	12.000	1.0	93.271	93.271	93.271	56.530	48.349	0.000	1.000	0.000	24.155	
65124.054	1953.309	9.984	-49.008	137.911	583.800	11.950	-0.864	-8.133	10.102	26.188	-0.301	-0.152	18.900	-4.000	-54.500	948.046	29.646	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	93.937	94.129	58.499	48.296	0.000	1.000	0.000	24.155	
65124.159	1955.802	9.764	-49.008	137.911	583.800	10.114	-1.240	-9.797	5.570	26.359	-0.079	-0.167	18.500	-3.300	-53.400	947.963	29.631	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	94.678	95.035	57.070	48.693	0.000	1.000	0.000	24.155	
65124.226	1955.802	10.226	-49.008	137.911	583.800	10.114	-1.240	-9.797	5.570	26.359	-0.079	-0.167	18.500	-3.300	-53.400	947.963	29.631	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	94.678	95.035	58.056	50.619	0.000	1.000	0.000	24.155	
65124.292	1954.582	10.569	-49.008	137.911	583.800	11.310	-1.185	-14.602	9.164	27.391	-0.032	-0.016	17.500	-3.500	-53.100	948.001	29.623	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	96.436	97.133	58.056	51.501	0.000	1.000	0.000	24.155	
65124.359	1953.276	10.740	-49.008	137.911	583.800	15.255	-0.981	-12.508	6.000	28.758	-0.263	-0.042	16.500	-4.500	-52.700	948.040	29.613	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	97.137	97.944	57.626	51.501	0.000	1.000	0.000	24.155	
65124.431	1955.933	10.925	-49.008	137.911	583.800	12.789	-1.052	-9.414	7.055	26.852	-0.186	-0.012	16.300	-3.700	-52.600	947.952	29.598	-23.217862	-45.967979	90.300	12.208	43.948	0.000	-23.217418	-45.969329	12.000	1.0	93.271	97.851	98.754	57.378	51.848	0.000	1.000	0.000	24.155	
65124.536	1955.182	10.743	-49.008	137.911	583.800	20.621	-0.858	-6.219	5.594	25.359	-0.218	-0.252	19.400	-7.300	-52.000	947.975	29.592	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	98.662	99.661	57.584	52.762	0.000	1.000	0.000	24.155	
65124.617	1956.704	10.778	-49.008	137.911	583.800	13.775	-0.854	-4.289	4.859	24.172	-0.285	-0.187	15.500	-3.800	-53.500	947.925	29.587	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	99.753	100.900	59.177	53.644	0.000	1.000	0.000	24.155	
65124.688	1956.704	10.876	-49.008	137.911	583.800	16.805	-1.252	-6.563	7.094	22.305	-0.070	-0.078	14.900	-4.500	-51.800	947.925	29.587	-23.217862	-45.967979	90.300	12.208	43.948	0.000	-23.217418	-45.969329	12.000	1.0	93.271	99.753	100.900	60.506	55.498	0.000	1.000	0.000	24.155	
65124.750	1955.270	11.212	-49.008	137.911	583.800	16.805	-1.252	-6.563	7.094	22.305	-0.070	-0.078	14.900	-4.500	-51.800	947.969	29.577	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	101.410	102.760	60.506	55.498	0.000	1.000	0.000	24.155	
65124.850	1955.270	11.532	-49.008	137.911	583.800	16.880	-1.217	-8.820	7.305	20.836	-0.117	-0.107	14.500	-4.400	-53.400	947.969	29.577	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	101.410	102.760	60.215	57.689	0.000	1.000	0.000	24.155	
65124.931	1953.104	11.895	-49.008	137.911	583.800	15.396	-1.192	-10.617	10.313	19.414	-0.019	-0.131	13.800	-3.800	-52.600	948.035	29.560	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	103.301	104.763	59.736	58.565	0.000	1.000	0.000	24.155	
65124.993	1953.825	11.895	-49.008	137.911	583.800	18.435	-1.168	-6.898	11.258	17.766	-0.242	-0.119	12.900	-4.300	-51.600	948.009	29.548	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	104.277	105.764	59.736	58.565	0.000	1.000	0.000	24.155	
65125.060	1955.009	11.595	-49.008	137.911	583.800	18.435	-1.168	-6.898	11.258	17.766	-0.242	-0.119	12.900	-4.300	-51.600	947.971	29.548	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	105.021	106.527	60.320	59.145	0.000	1.000	0.000	24.155	
65125.132	1953.448	11.492	-49.008	137.911	583.800	20.714	-1.217	-0.898	12.305	16.094	-0.218	-0.111	11.900	-4.500	-51.800	948.020	29.538	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	105.791	107.338	62.424	60.131	0.000	1.000	0.000	24.155	
65125.232	1953.448	11.397	-49.008	137.911	583.800	18.435	-1.141	0.641	12.508	14.109	-0.151	-0.087	11.400	-3.800	-51.200	948.020	29.538	-23.217862	-45.967979	90.300	12.208	43.948	0.000	-23.217418	-45.969329	12.000	1.0	93.271	105.791	107.338	65.122	62.091	0.000	1.000	0.000	24.155	
65125.299	1953.436	11.614	-49.008	137.911	583.800	23.199	-1.117	-0.664	13.461	12.547	-0.159	-0.044	11.200	-4.800	-51.400	948.018	29.527	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	107.750	109.436	64.893	62.662	0.000	1.000	0.000	24.155	
65125.384	1954.884	12.039	-49.008	137.911	583.800	17.784	-1.215	0.586	10.383	11.109	-0.159	-0.061	10.600	-3.400	-51.200	947.970	29.523	-23.217862	-45.967979	90.300	12.208	43.948	1.000	-23.217418	-45.969329	12.000	1.0	93.271	108.521	110.247	64.893	62.662	0.000	1.000	0.000	24.155	
65125.461	1953.964	12.606	-49.008	137.911	583.800	26.387	-1.248	4.500	8.125	11.008	-0.156	-0.130	12.900	-6.400	-51.000	947.999	29.519	-23.217862	-45.967979	90.300	12.208	43.948	0.000	-23.217418	-45.969329	12.000	1.0	93.271	109.555	111.296	64.457	63.824	0.000	1.000	0.000	24.155	
65125.523	1953.964	12.638	-42.531	156.696	583.800	13.116	-1.338	8.648	8.797	11.258	-0.105	-0.033	10.300	-2.400	-51.800	947.999	29.519	-23.217802	-45.967793	58.400	12.997	46.791	1.000	-23.217418	-45.969329	12.000	1.0	106.191	109.555	111.296	58.849	57.503	0.000	1.000	0.000	24.155	
65125.656	1954.691	12.608	-41.594	157.790	583.800	23.044	-1.087	-0.516	9.453	12.227	-0.252	-0.058	13.400	-5.700	-50.100	947.971	29.496	-23.217797	-45.967784	56.820	12.922	46.519	1.000	-23.217418	-45.969329	12.000	1.0	106.767	106.191	106.191	58.744	57.395	0.000	1.000	0.000	24.155	
