Tempo	Alt_relativa	VCAS	VelocidadeGPS	DAlvo	Dist_aviao_alvo	Dist_carga_alvo	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	altitudeLiberaCarga	altitudeLiberaPlanadores	Erro_Alinhamento	PosX	PosY	PosX_carga	PosY_carga	Alvo_X	Alvo_Y	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	TemGPS	LatitudeHome	LongitudeHome	HP	SatelitesUsados	temTempo	Aviao_Alvo	
segundos	m	m/s	m/s	m	m	m	bin	bin	bin	bin	graus	m	m	m	m	m	m	m	m	m	deg	g	deg/s	deg/s	deg/s	g	g	nlembro	nlembro	nlembro	mBar	C	deg	deg	nsei	m/s	m	deg	deg	ft	num	bit	graus	
38697.4	-0.1	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.5	-1.0	-1.4	0.7	-0.5	0.0	-0.0	16.0	-29.5	3.9	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.9	12.0	1.0	61.8	
38697.5	-0.2	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	62.0	-1.0	-1.0	0.4	-0.3	0.0	-0.0	15.6	-29.3	5.0	1034.4	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-570.3	12.0	1.0	61.8	
38697.7	0.7	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.9	-1.0	-0.9	1.0	0.1	0.0	-0.0	15.7	-29.4	3.8	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.3	12.0	1.0	61.8	
38697.9	0.2	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	60.7	-1.0	-1.3	1.0	-0.3	0.0	-0.0	18.1	-32.2	4.8	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.7	12.0	1.0	61.8	
38698.1	0.4	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	61.5	-1.0	-1.0	0.7	-0.8	0.0	-0.0	15.9	-29.3	4.0	1034.3	18.3	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.2	12.0	1.0	61.8	
38698.2	0.4	0.0	0.1	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	60.9	-1.0	-0.9	0.8	-0.1	0.0	-0.0	16.5	-29.7	4.5	1034.3	18.3	27.977636	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-568.1	12.0	1.0	61.8	
38698.4	-0.0	0.0	0.1	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.6	4.0	49.7	91.9	2.5	4.0	39.1	62.1	-1.0	-0.8	0.7	-0.5	0.0	-0.0	15.8	-29.8	4.8	1034.4	18.3	27.977636	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-569.6	12.0	1.0	61.8	
38698.6	-0.4	0.0	0.1	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	61.7	-1.0	-1.2	0.6	-0.4	0.0	-0.0	15.7	-29.2	5.1	1034.4	18.3	27.977636	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-570.9	12.0	1.0	61.8	
38698.8	0.3	0.0	0.1	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.6	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	60.9	-1.0	-1.4	0.5	-0.6	0.0	-0.0	16.0	-28.7	3.6	1034.3	18.3	27.977636	-82.025623	0.0	0.1	0.0	27.977614	-82.025652	-568.4	12.0	1.0	61.8	
38699.0	0.6	0.0	0.1	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	61.7	-1.0	-1.3	0.8	-0.4	0.0	-0.0	15.8	-29.4	5.5	1034.3	18.3	27.977636	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-567.5	12.0	1.0	61.8	
38699.2	0.2	0.0	0.1	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	60.9	-1.0	-0.7	1.2	-0.2	0.0	-0.0	15.9	-28.6	4.4	1034.3	18.4	27.977636	-82.025623	0.0	0.1	0.0	27.977614	-82.025652	-568.8	12.0	1.0	61.8	
38699.3	-0.1	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	61.2	-1.0	-1.3	1.0	-0.5	0.0	-0.0	16.2	-29.5	5.0	1034.4	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.7	12.0	1.0	61.8	
38699.5	0.6	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	60.8	-1.0	-1.2	0.8	-0.3	0.0	-0.0	17.3	-30.9	5.5	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.5	12.0	1.0	61.8	
38699.7	0.3	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	61.5	-1.0	-1.2	0.7	-0.4	0.0	-0.0	15.8	-29.1	4.3	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.6	12.0	1.0	61.8	
38699.9	-0.4	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	60.0	-1.0	-1.0	0.6	-0.4	0.0	-0.0	16.8	-29.1	4.5	1034.4	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-570.6	12.0	1.0	61.8	
38700.0	0.4	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	60.7	-1.0	-1.1	0.9	-0.3	0.0	-0.0	16.7	-29.7	4.0	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.1	12.0	1.0	61.8	
38700.2	0.0	0.0	0.0	99.8	99.7	99.7	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	62.4	-1.0	-0.9	0.9	-0.4	0.0	-0.0	16.0	-30.6	5.3	1034.4	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.4	12.0	1.0	61.8	
38700.4	0.2	0.0	0.0	99.8	99.7	99.6	0.0	0.0	0.0	0.0	61.8	2.7	4.0	2.7	4.0	49.7	91.9	2.5	4.0	39.1	61.2	-1.0	-1.0	1.0	-0.4	0.0	-0.0	16.0	-29.1	4.3	1034.3	18.4	27.977636	-82.025623	0.0	0.0	0.0	27.977614	-82.025652	-568.7	12.0	1.0	61.8	
38700.6	0.3	0.0	0.0	99.8	99.7	99.6	0.0	0.0	0.0	0.0	61.9	2.7	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	62.8	-1.0	-1.4	1.1	-0.4	0.0	-0.0	15.0	-29.2	4.5	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.4	12.0	1.0	61.9	
38700.8	0.0	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.7	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	60.3	-1.0	-1.0	0.7	-0.3	0.0	-0.0	16.4	-28.7	4.9	1034.4	18.4	27.977636	-82.025623	0.0	0.0	0.0	27.977614	-82.025652	-569.4	12.0	1.0	61.9	
38700.9	0.1	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	62.1	-1.0	-1.2	0.5	-0.3	0.0	-0.0	15.7	-29.7	5.0	1034.4	18.4	27.977636	-82.025623	0.0	0.0	0.0	27.977614	-82.025652	-569.2	12.0	1.0	61.9	
38701.1	-0.0	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	60.8	-1.0	-1.0	0.8	-0.4	0.0	-0.0	16.2	-29.0	4.3	1034.4	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.6	12.0	1.0	61.9	
38701.3	0.6	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	60.0	-1.0	-1.3	1.0	-0.4	0.0	-0.0	16.4	-28.4	4.1	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.4	12.0	1.0	61.9	
38701.5	0.4	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	61.8	-1.0	-1.6	0.6	-0.5	0.0	-0.0	15.6	-29.1	3.7	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.0	12.0	1.0	61.9	
38701.6	0.3	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	60.0	-1.0	-1.1	0.9	-0.2	0.0	-0.0	16.6	-28.7	3.8	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.4	12.0	1.0	61.9	
38701.8	-0.4	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	61.9	-1.0	-0.9	0.8	-0.3	0.0	-0.0	15.5	-29.0	4.1	1034.4	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-570.8	12.0	1.0	61.9	
38702.0	-0.1	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	60.9	-1.0	-1.2	0.8	-0.2	0.0	-0.0	16.2	-29.1	3.9	1034.4	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.7	12.0	1.0	61.9	
38702.2	0.3	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	61.3	-1.0	-0.9	0.9	-0.0	0.0	-0.0	17.3	-31.6	3.4	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.5	12.0	1.0	61.9	
38702.4	0.3	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	61.9	-1.0	-0.7	0.7	-0.5	0.0	-0.0	15.8	-29.6	4.4	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.4	12.0	1.0	61.9	
38702.5	0.7	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.8	4.0	49.7	91.9	2.5	4.0	39.1	62.4	-1.0	-1.5	1.0	-0.3	0.0	-0.0	15.2	-29.1	3.4	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.3	12.0	1.0	61.9	
38702.7	0.7	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.9	4.0	49.7	91.9	2.5	4.0	39.1	62.7	-1.0	-1.1	0.8	-0.3	0.0	-0.0	15.1	-29.2	4.1	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.2	12.0	1.0	61.9	
38702.9	0.6	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.9	4.0	49.7	91.9	2.5	4.0	39.1	61.0	-1.0	-1.0	0.7	-0.7	0.0	-0.0	15.8	-28.5	4.0	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.6	12.0	1.0	61.9	
38703.1	0.4	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.8	4.0	2.9	4.0	49.7	91.9	2.5	4.0	39.1	62.6	-1.0	-1.1	1.0	-0.3	0.0	-0.0	16.1	-31.1	4.1	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.1	12.0	1.0	61.9	
38703.2	0.5	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.9	4.0	2.9	4.0	49.7	91.9	2.5	4.0	39.1	62.7	-1.0	-0.8	0.5	-0.3	0.0	-0.0	15.4	-29.8	2.8	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.9	12.0	1.0	61.9	
38703.4	0.4	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.9	4.0	2.9	4.0	49.7	91.9	2.5	4.0	39.1	62.4	-1.0	-1.0	0.8	-0.2	0.0	-0.0	15.5	-29.7	3.8	1034.3	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.2	12.0	1.0	61.9	
38703.6	0.1	0.0	0.0	99.8	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.9	4.0	2.9	4.0	49.7	91.9	2.5	4.0	39.1	62.2	-1.0	-1.2	0.9	-0.3	0.0	-0.0	15.5	-29.4	3.6	1034.4	18.4	27.977636	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.0	12.0	1.0	61.9	
38703.8	0.6	0.0	0.0	100.0	99.6	99.6	0.0	0.0	0.0	0.0	61.9	2.9	4.0	2.9	4.0	49.7	91.9	2.1	4.0	39.1	62.4	-1.0	-1.0	0.6	-0.3	0.0	-0.0	15.6	-29.8	3.0	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.6	12.0	1.0	61.9	
38703.9	0.6	0.0	0.0	100.0	100.0	99.9	0.0	0.0	0.0	0.0	61.5	2.1	4.0	2.1	4.0	49.7	91.9	2.1	4.0	39.1	61.6	-1.0	-1.3	0.6	-0.3	0.0	-0.0	15.6	-28.9	2.4	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.5	12.0	1.0	61.5	
38704.1	0.1	0.0	0.0	100.0	100.0	99.9	0.0	0.0	0.0	0.0	61.5	2.1	4.0	2.1	4.0	49.7	91.9	2.1	4.0	39.1	62.0	-1.0	-1.5	0.7	-0.4	0.0	-0.0	15.7	-29.5	3.8	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.2	12.0	1.0	61.5	
38704.3	0.0	0.0	0.0	100.0	100.0	99.9	0.0	0.0	0.0	0.0	61.5	2.1	4.0	2.1	4.0	49.7	91.9	2.1	4.0	39.1	61.6	-1.0	-1.0	0.8	-0.5	0.0	-0.0	15.5	-28.7	3.7	1034.4	18.4	27.977633	-82.025623	0.0	0.0	0.0	27.977614	-82.025652	-569.4	12.0	1.0	61.5	
38704.4	0.5	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.5	2.1	4.0	2.1	4.0	49.7	91.9	2.1	4.0	39.1	61.3	-1.0	-0.8	0.7	-0.4	0.0	-0.0	16.0	-29.2	3.3	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.9	12.0	1.0	61.5	
38704.6	0.3	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.5	2.1	4.0	2.1	4.0	49.7	91.9	2.1	4.0	39.1	61.2	-1.0	-1.3	1.1	-0.3	0.0	-0.0	15.8	-28.7	3.4	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.6	12.0	1.0	61.5	
38704.8	0.3	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.5	2.1	4.0	2.1	4.0	49.7	91.9	2.1	4.0	39.1	61.7	-1.0	-1.1	1.2	-0.3	0.0	-0.0	15.9	-29.5	4.4	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.3	12.0	1.0	61.5	
38704.9	0.1	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.5	2.1	4.0	2.1	4.0	49.7	91.9	2.1	4.0	39.1	61.3	-1.0	-0.8	0.9	-0.2	0.0	-0.0	16.1	-29.4	4.6	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.2	12.0	1.0	61.5	
38705.1	0.1	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.1	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	60.3	-1.0	-1.4	0.9	-0.3	0.0	-0.0	16.4	-28.8	4.1	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.2	12.0	1.0	61.6	
38705.3	0.2	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.1	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	60.3	-1.0	-0.9	0.6	-0.5	0.0	-0.0	17.1	-30.0	3.8	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.7	12.0	1.0	61.6	
38705.4	-0.5	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.1	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	60.1	-1.0	-1.3	0.7	-0.6	0.0	-0.0	16.7	-29.1	3.2	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-571.1	12.0	1.0	61.6	
38705.6	0.1	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	61.0	-1.0	-1.4	0.3	-0.3	0.0	-0.0	16.5	-29.8	4.0	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.3	12.0	1.0	61.6	
38705.8	0.1	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	60.3	-1.0	-1.3	0.7	-0.5	0.0	-0.0	16.7	-29.3	4.4	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.0	12.0	1.0	61.6	
38706.0	0.3	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	62.3	-1.0	-1.5	1.1	-0.3	0.0	-0.0	15.8	-30.1	4.6	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.4	12.0	1.0	61.6	
38706.1	0.6	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	59.3	-1.0	-1.4	0.9	-0.2	0.0	-0.0	21.5	-36.2	6.3	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-567.6	12.0	1.0	61.6	
38706.3	0.2	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	61.6	-1.0	-1.1	1.0	-0.2	0.0	-0.0	16.0	-29.6	4.5	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.9	12.0	1.0	61.6	
38706.5	0.4	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	61.8	-1.0	-1.0	1.1	-0.6	0.0	-0.0	16.8	-31.3	4.8	1034.3	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.2	12.0	1.0	61.6	
38706.7	0.1	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	61.1	-1.0	-0.9	0.9	-0.2	0.0	-0.0	15.9	-28.8	3.7	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.0	12.0	1.0	61.6	
38706.8	0.0	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	60.2	-1.0	-1.0	1.0	-0.4	0.0	-0.0	19.3	-33.7	5.3	1034.4	18.4	27.977633	-82.025623	0.0	0.0	0.0	27.977614	-82.025652	-569.4	12.0	1.0	61.6	
38707.0	-0.2	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	62.3	-1.0	-1.1	0.9	-0.3	0.0	-0.0	15.5	-29.5	4.1	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-570.2	12.0	1.0	61.6	
38707.2	0.1	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	62.0	-1.0	-0.9	0.7	-0.4	0.0	-0.0	15.6	-29.4	4.2	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.3	12.0	1.0	61.6	
38707.4	0.0	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	2.1	4.0	39.1	61.8	-1.0	-1.3	0.5	-0.6	0.0	-0.0	15.7	-29.3	4.4	1034.4	18.4	27.977633	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.4	12.0	1.0	61.6	
38707.6	0.4	0.0	0.0	100.0	99.9	99.9	0.0	0.0	0.0	0.0	61.6	2.2	4.0	2.2	4.0	49.7	91.9	1.9	4.0	39.1	61.7	-1.0	-1.2	0.6	-0.3	0.0	-0.0	15.9	-29.5	4.4	1034.3	18.4	27.977631	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.2	12.0	1.0	61.6	
38707.7	0.0	0.0	0.1	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.4	1.9	4.0	1.9	4.0	49.7	91.9	1.9	4.0	39.1	59.7	-1.0	-1.2	0.8	-0.6	0.0	-0.0	17.4	-29.8	4.3	1034.4	18.4	27.977631	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-569.4	12.0	1.0	61.4	
38707.9	0.4	0.0	0.1	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.4	1.9	4.0	1.9	4.0	49.7	91.9	1.9	4.0	39.1	61.9	-1.0	-1.1	0.9	-0.4	0.0	-0.0	15.6	-29.2	4.8	1034.3	18.4	27.977631	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-568.1	12.0	1.0	61.4	
38708.1	0.1	0.0	0.0	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.4	1.9	4.0	2.0	4.0	49.7	91.9	1.9	4.0	39.1	60.2	-1.0	-0.9	0.8	-0.2	0.0	-0.0	17.4	-30.4	2.3	1034.4	18.4	27.977631	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.2	12.0	1.0	61.4	
38708.2	0.5	0.0	0.1	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.4	1.9	4.0	1.9	4.0	49.7	91.9	1.9	4.0	39.1	60.4	-1.0	-1.1	0.8	-0.3	0.0	-0.0	16.3	-28.7	3.2	1034.3	18.4	27.977631	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-567.8	12.0	1.0	61.4	
38708.4	0.3	0.0	0.1	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.5	1.9	4.0	2.0	4.0	49.7	91.9	1.9	4.0	39.1	61.5	-1.0	-1.0	0.6	-0.2	0.0	-0.0	16.3	-30.0	3.9	1034.3	18.4	27.977631	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-568.6	12.0	1.0	61.5	
38708.6	-0.3	0.0	0.1	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.5	2.0	4.0	2.0	4.0	49.7	91.9	1.9	4.0	41.3	62.1	-1.0	-0.9	0.8	-0.3	0.0	-0.0	15.4	-29.1	4.2	1034.4	18.4	27.977631	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-570.3	12.0	1.0	61.5	
38708.8	0.2	0.0	0.1	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.5	2.0	4.0	2.0	4.0	49.7	91.9	1.9	4.0	41.3	62.0	-1.0	-1.5	0.4	-0.5	0.0	-0.0	16.0	-30.1	3.8	1034.3	18.4	27.977631	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-568.9	12.0	1.0	61.5	
38708.9	0.0	0.0	0.1	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.5	2.0	4.0	2.0	4.0	49.7	91.9	1.9	4.0	41.3	61.7	-1.0	-1.5	0.6	-0.3	0.0	-0.0	15.6	-29.0	4.1	1034.4	18.4	27.977631	-82.025623	0.0	0.1	1.0	27.977614	-82.025652	-569.5	12.0	1.0	61.5	
38709.1	0.2	0.0	0.0	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.5	2.0	4.0	2.0	4.0	49.7	91.9	1.9	4.0	41.3	60.8	-1.0	-1.1	0.5	-0.3	0.0	-0.0	18.5	-33.1	3.7	1034.3	18.4	27.977631	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.9	12.0	1.0	61.5	
38709.3	0.4	0.0	0.0	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.5	2.0	4.0	2.0	4.0	49.7	91.9	1.9	4.0	41.3	61.2	-1.0	-1.0	0.6	-0.4	0.0	-0.0	16.3	-29.6	2.6	1034.3	18.4	27.977631	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-568.3	12.0	1.0	61.5	
38709.4	0.1	0.0	0.0	100.0	100.0	100.0	0.0	0.0	0.0	0.0	61.5	2.0	4.0	2.0	4.0	49.7	91.9	1.9	4.0	41.3	61.7	-1.0	-0.8	0.8	-0.4	0.0	-0.0	16.1	-29.9	3.2	1034.4	18.4	27.977631	-82.025623	0.0	0.0	1.0	27.977614	-82.025652	-569.1	12.0	1.0	61.5	
