Tempo	RPM_1	WOW	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	AIL	NZ	THETA	PHI	DAlvo	TBase	
segundos	RPM	bit	ft	m/s	m	m	m	deg	deg	g	deg	deg	m	m	
62415.648	0.000	0.000	1801.720	1.582	-0.380	-0.349	573.700	127.674	1.630	-0.998	-6.800	3.413	42.612	-0.376	
62415.724	0.000	0.000	1801.720	1.582	-0.380	-0.349	573.700	141.159	1.630	-1.008	-6.866	3.533	42.612	-0.376	
62415.814	0.000	0.000	1800.293	1.853	-0.380	-0.349	573.700	126.741	1.534	-1.006	-6.913	3.598	42.612	-0.898	
62415.905	0.000	0.000	1803.207	1.853	-0.380	-0.349	573.700	128.853	1.758	-1.008	-6.876	3.580	42.612	0.168	
62416.000	0.000	0.000	1801.630	1.853	-0.380	-0.349	573.700	123.851	2.077	-1.017	-6.886	3.580	42.612	-0.409	
62416.081	0.000	0.000	1801.307	1.289	-0.380	-0.349	573.700	126.621	1.534	-1.001	-6.844	3.630	42.612	-0.527	
62416.182	0.000	0.000	1800.893	0.883	-0.380	-0.349	573.700	129.417	1.310	-1.005	-6.885	3.565	42.612	-0.679	
62416.267	0.000	0.000	1801.230	0.883	-0.380	-0.349	573.700	130.409	1.406	-0.984	-6.898	3.542	42.612	-0.556	
62416.348	0.000	0.000	1799.498	0.844	-0.380	-0.349	573.700	133.781	1.598	-1.033	-6.902	3.529	42.612	-1.189	
62416.425	0.000	0.000	1799.498	0.637	-0.380	-0.349	573.700	132.346	1.566	-1.007	-6.901	3.532	42.612	-1.189	
62416.539	0.000	0.000	1801.817	0.637	-0.380	-0.349	573.700	134.588	1.566	-1.001	-6.961	3.554	42.612	-0.341	
62416.630	0.000	0.000	1799.750	0.637	-0.380	-0.349	573.700	128.660	1.598	-1.006	-7.033	3.568	42.612	-1.097	
62416.706	0.000	0.000	1800.625	0.366	-0.380	-0.349	573.700	130.030	1.566	-1.016	-7.078	3.557	42.612	-0.777	
62416.806	0.000	0.000	1799.552	0.366	-0.380	-0.349	573.700	132.158	1.662	-1.010	-7.079	3.526	42.612	-1.169	
62416.935	0.000	0.000	1800.367	0.477	-0.570	-0.349	573.700	108.122	1.789	-1.010	-7.077	3.588	42.588	-0.871	
62417.026	0.000	0.000	1799.924	0.477	-0.570	-0.349	573.700	127.093	1.566	-1.008	-7.069	3.464	42.588	-1.033	
62417.102	0.000	0.000	1799.229	0.477	-0.570	-0.349	573.700	130.314	1.630	-1.012	-7.131	3.460	42.588	-1.287	
62417.212	0.000	0.000	1800.153	0.477	-0.570	-0.349	573.700	128.264	1.949	-1.006	-7.122	3.519	42.588	-0.949	
62417.316	0.000	0.000	1801.452	0.221	-0.570	-0.349	573.700	99.382	1.694	-1.003	-7.064	3.512	42.588	-0.474	
62417.402	0.000	0.000	1800.908	0.221	-0.570	-0.349	573.700	133.052	1.566	-1.013	-7.083	3.508	42.588	-0.673	
62417.488	0.000	0.000	1802.119	0.221	-0.570	-0.349	573.700	128.660	1.630	-1.009	-7.084	3.555	42.588	-0.230	
62417.598	0.000	0.000	1800.537	0.221	-0.570	-0.349	573.700	95.711	1.566	-1.005	-7.060	3.547	42.588	-0.809	
62417.688	0.000	0.000	1802.215	0.543	-0.570	-0.349	573.700	131.186	1.662	-1.014	-7.073	3.536	42.588	-0.195	
62417.769	0.000	0.000	1801.352	0.865	-0.570	-0.349	573.700	131.864	1.566	-1.009	-7.081	3.498	42.588	-0.511	
62417.850	0.000	0.000	1802.844	0.755	-0.570	-0.349	573.700	125.863	1.566	-1.003	-7.084	3.543	42.588	0.035	
62417.946	0.000	0.000	1802.304	0.961	-0.570	-0.349	573.700	92.386	1.566	-1.008	-7.081	3.524	42.588	-0.162	
62418.022	0.000	0.000	1803.049	0.961	-0.570	-0.349	573.700	135.379	1.566	-1.008	-7.080	3.501	42.588	0.110	
62418.098	0.000	0.000	1802.347	0.961	-0.570	-0.349	573.700	131.448	1.694	-1.004	-7.051	3.523	42.588	-0.147	
62418.180	0.000	0.000	1801.017	0.851	-0.570	-0.349	573.700	133.531	1.758	-1.009	-7.138	3.494	42.588	-0.633	
62418.280	0.000	0.000	1800.699	1.173	-0.570	-0.349	573.700	131.864	1.566	-1.013	-7.122	3.489	42.588	-0.750	
62418.370	0.000	0.000	1800.814	1.679	-0.570	-0.349	573.700	135.418	1.662	-1.008	-7.091	3.487	42.588	-0.708	
62418.451	0.000	0.000	1801.077	1.679	-0.570	-0.349	573.700	130.601	1.566	-1.006	-7.086	3.490	42.588	-0.611	
62418.528	0.000	0.000	1801.077	1.357	-0.570	-0.349	573.700	134.576	1.438	-1.014	-7.053	3.473	42.588	-0.611	
62418.623	0.000	0.000	1801.077	1.035	-0.570	-0.349	573.700	128.752	1.630	-1.014	-7.034	3.434	42.588	-0.611	
62418.699	0.000	0.000	1801.839	1.035	-0.570	-0.349	573.700	130.365	1.694	-1.008	-6.996	3.526	42.588	-0.333	
62418.795	0.000	0.000	1801.264	0.828	-0.570	-0.349	573.700	132.198	1.534	-1.010	-6.993	3.487	42.588	-0.543	
62418.919	0.000	0.000	1800.437	0.828	-0.570	-0.349	573.700	134.204	1.630	-1.010	-6.998	3.478	42.588	-0.846	
62419.024	0.000	0.000	1799.455	1.099	-0.570	-0.349	573.700	123.215	1.598	-1.006	-6.991	3.434	42.588	-1.205	
62419.105	0.000	0.000	1801.726	1.099	-0.570	-0.349	573.700	132.198	1.821	-1.006	-6.968	3.442	42.588	-0.374	
62419.186	0.000	0.000	1799.658	0.777	-0.570	-0.349	573.700	130.409	1.598	-1.007	-6.987	3.511	42.588	-1.130	
62419.276	67.200	0.000	1799.498	0.271	-0.570	-0.349	573.700	133.363	1.566	-1.035	-7.018	3.497	42.588	-1.189	
62419.386	0.000	0.000	1800.497	0.271	-0.570	-0.349	573.700	137.031	1.566	-1.024	-6.986	3.597	42.588	-0.823	
62419.467	0.000	0.000	1801.779	0.777	-0.570	-0.349	573.700	137.031	1.566	-1.024	-7.010	3.431	42.588	-0.354	
62419.548	0.000	0.000	1800.341	0.777	-0.570	-0.349	573.700	138.059	1.566	-1.003	-7.032	3.273	42.588	-0.881	
62419.624	0.000	0.000	1801.289	0.887	-0.570	-0.349	573.700	133.473	1.630	-0.997	-7.000	3.272	42.588	-0.534	
62419.734	0.000	0.000	1802.613	0.887	-0.570	-0.349	573.700	132.581	1.566	-1.007	-7.040	3.302	42.588	-0.049	
62419.820	0.000	0.000	1802.182	0.887	-0.570	-0.349	573.700	117.575	1.630	-1.007	-7.001	3.326	42.588	-0.207	
62419.910	67.200	0.000	1800.913	0.939	-0.949	-0.349	573.700	135.418	1.630	-1.043	-7.010	3.381	42.542	-0.671	
62419.987	0.000	0.000	1801.488	0.939	-0.949	-0.349	573.700	129.579	1.630	-1.055	-7.109	3.802	42.542	-0.461	
62420.082	0.000	0.000	1801.918	0.939	-0.949	-0.349	573.700	139.028	1.630	-1.030	-7.118	3.806	42.542	-0.304	
62420.158	0.000	0.000	1802.182	0.939	-0.949	-0.349	573.700	107.140	1.662	-1.011	-7.200	3.831	42.542	-0.207	
62420.249	0.000	0.000	1801.986	0.939	-0.949	-0.349	573.700	129.012	1.630	-1.002	-7.153	3.776	42.542	-0.279	
62420.321	0.000	0.000	1802.613	0.433	-0.949	-0.349	573.700	139.145	1.598	-1.017	-7.126	3.769	42.542	-0.049	
62420.430	67.200	0.000	1802.405	0.875	-0.949	-0.349	573.700	132.117	1.502	-1.011	-7.065	3.745	42.542	-0.126	
62420.511	67.200	0.000	1801.734	0.764	-0.949	-0.349	573.700	99.620	2.045	-1.041	-7.076	3.708	42.542	-0.371	
62420.602	0.000	0.000	1802.022	1.130	-0.949	-0.349	573.700	131.820	1.438	-1.016	-7.100	3.634	42.542	-0.266	
62420.692	0.000	0.000	1802.099	1.130	-0.949	-0.349	573.700	134.182	1.566	-1.006	-7.119	3.760	42.542	-0.237	
62420.812	0.000	0.000	1801.333	0.808	-0.949	-0.349	573.700	115.582	1.630	-1.015	-7.131	3.821	42.542	-0.518	
62420.883	0.000	0.000	1801.637	0.808	-0.949	-0.349	573.700	115.582	1.758	-1.015	-7.149	3.743	42.542	-0.406	
62420.988	0.000	0.000	1801.536	0.808	-0.949	-0.349	573.700	131.399	1.662	-1.013	-7.166	3.670	42.542	-0.443	
62421.069	0.000	0.000	1801.267	1.079	-0.949	-0.349	573.700	134.626	1.630	-1.010	-7.146	3.715	42.542	-0.542	
62421.184	0.000	0.000	1801.729	2.674	-0.949	-0.349	573.700	97.009	1.566	-0.982	-7.215	3.614	42.542	-0.373	
62421.269	0.000	0.000	1801.999	2.674	-0.949	-0.349	573.700	128.027	1.662	-0.984	-7.138	3.581	42.542	-0.274	
62421.355	0.000	0.000	1801.393	2.232	-0.949	-0.349	573.700	130.972	1.566	-1.010	-7.027	3.617	42.542	-0.496	
62421.455	0.000	0.000	1800.693	2.232	-0.949	-0.349	573.700	136.332	1.630	-1.009	-7.028	3.551	42.542	-0.752	
62421.594	0.000	0.000	1800.603	1.866	-0.949	-0.349	573.700	134.588	1.726	-1.008	-7.092	3.626	42.542	-0.785	
62421.684	67.200	0.000	1801.857	1.866	-0.949	-0.349	573.700	135.000	1.694	-1.013	-7.038	3.570	42.542	-0.326	
62421.765	67.200	0.000	1799.974	1.866	-0.949	-0.349	573.700	135.000	1.150	-1.013	-7.015	3.460	42.542	-1.015	
62421.856	0.000	0.000	1802.977	1.866	-0.949	-0.349	573.900	134.549	1.630	-0.984	-6.993	3.355	42.542	0.083	
62421.942	0.000	0.000	1801.929	1.866	-0.949	-0.349	573.900	131.399	1.726	-0.983	-6.834	3.006	42.542	-0.300	
62422.023	0.000	0.000	1802.840	1.595	-0.949	-0.349	573.900	109.938	1.662	-1.006	-6.881	3.039	42.542	0.033	
62422.113	0.000	0.000	1802.216	0.000	-0.949	-0.349	573.900	130.539	1.566	-1.008	-6.876	3.016	42.542	-0.195	
62422.242	0.000	0.000	1802.594	0.000	-0.949	-0.349	573.900	139.699	1.566	-1.006	-6.891	3.056	42.542	-0.057	
62422.333	67.200	0.000	1801.384	0.615	-0.949	-0.349	573.900	131.496	1.534	-1.013	-6.875	3.027	42.542	-0.499	
62422.409	0.000	0.000	1802.150	0.615	-0.949	-0.349	573.900	122.179	1.566	-0.972	-6.909	3.181	42.542	-0.219	
62422.485	0.000	0.000	1801.882	0.615	-0.949	-0.349	573.900	136.254	1.662	-0.978	-6.929	3.221	42.542	-0.317	
62422.566	0.000	0.000	1801.265	0.615	-0.949	-0.349	573.900	134.193	1.598	-1.007	-6.790	3.111	42.542	-0.543	
62422.638	0.000	0.000	1802.259	0.615	-0.949	-0.349	573.900	134.193	1.566	-1.007	-6.809	3.138	42.542	-0.179	
62422.719	0.000	0.000	1802.031	0.615	-0.949	-0.349	573.900	136.138	1.566	-1.014	-6.826	3.164	42.542	-0.262	
62422.810	134.400	0.000	1801.594	0.615	-0.949	-0.349	573.900	128.660	1.630	-1.017	-6.800	3.219	42.542	-0.422	
62422.919	0.000	0.000	1801.612	0.615	-0.949	-0.349	573.900	129.447	1.630	-1.004	-6.720	3.244	42.542	-0.416	
62423.015	0.000	0.000	1800.341	0.615	-0.949	-0.349	573.900	123.232	1.566	-1.011	-6.748	3.197	42.542	-0.881	
62423.096	0.000	0.000	1802.414	0.726	-0.949	-0.349	573.900	131.776	1.598	-1.010	-6.701	3.203	42.542	-0.122	
62423.177	0.000	0.000	1802.290	0.477	-0.949	-0.349	573.900	132.236	1.566	-1.003	-6.758	3.256	42.542	-0.168	
62423.258	0.000	0.000	1801.259	0.477	-0.949	-0.349	573.900	132.236	1.566	-1.003	-6.769	3.246	42.542	-0.545	
62423.358	0.000	0.000	1801.984	0.477	-0.949	-0.349	573.900	132.546	1.310	-1.006	-6.779	3.237	42.542	-0.280	
62423.453	0.000	0.000	1799.929	0.477	-0.949	-0.349	573.900	134.594	1.630	-1.015	-6.744	3.212	42.542	-1.031	
62423.539	0.000	0.000	1800.042	0.477	-0.949	-0.349	573.900	121.645	1.470	-1.022	-6.766	3.179	42.542	-0.990	
62423.639	0.000	0.000	1801.553	0.477	-0.949	-0.349	573.900	128.911	1.630	-1.009	-6.746	3.180	42.542	-0.437	
62423.720	0.000	0.000	1801.948	0.684	-0.949	-0.349	573.900	131.009	1.566	-1.011	-6.805	3.240	42.542	-0.293	
62423.801	0.000	0.000	1801.074	0.684	-0.949	-0.349	573.900	129.560	1.598	-1.013	-6.830	3.239	42.542	-0.612	
62423.887	0.000	0.000	1802.338	0.684	-0.949	-0.349	573.900	135.000	1.566	-1.010	-6.779	3.256	42.542	-0.150	
62423.992	0.000	0.000	1800.966	0.573	-0.949	-0.349	573.900	132.546	1.630	-1.015	-6.814	3.242	42.542	-0.652	
62424.073	0.000	0.000	1802.220	0.207	-0.949	-0.349	573.900	133.290	1.534	-1.010	-6.784	3.271	42.542	-0.193	
62424.150	0.000	0.000	1802.873	0.317	-0.949	-0.349	573.900	126.314	1.758	-1.013	-6.816	3.256	42.542	0.045	
62424.226	0.000	0.000	1801.082	0.317	-0.949	-0.349	573.900	128.368	1.630	-1.008	-6.812	3.380	42.542	-0.610	
62424.345	0.000	0.000	1800.542	0.317	-0.949	-0.349	573.900	135.000	1.662	-1.007	-6.803	3.343	42.542	-0.807	
62424.436	0.000	0.000	1801.345	0.317	-0.949	-0.349	573.900	129.883	1.470	-1.010	-6.823	3.422	42.542	-0.513	
62424.536	0.000	0.000	1802.112	0.317	-0.949	-0.349	573.900	137.353	1.470	-1.007	-6.763	3.434	42.542	-0.233	
62424.650	0.000	0.000	1803.478	0.110	-0.949	-0.349	573.900	135.000	1.630	-1.013	-6.816	3.365	42.542	0.267	
62424.731	0.000	0.000	1803.568	0.317	-0.949	-0.349	573.900	130.834	1.566	-1.005	-6.779	3.394	42.542	0.300	
62424.803	0.000	0.000	1802.604	0.317	-0.949	-0.349	573.900	135.830	1.566	-1.007	-6.774	3.379	42.542	-0.053	
62424.889	0.000	0.000	1802.766	0.317	-0.949	-0.349	573.900	129.657	1.566	-1.011	-6.708	3.400	42.542	0.006	
62424.989	0.000	0.000	1801.345	0.317	-0.949	-0.349	573.900	121.149	1.630	-1.006	-6.714	3.391	42.542	-0.513	
62425.084	0.000	0.000	1803.072	0.207	-0.949	-0.349	573.900	127.304	1.566	-0.995	-6.684	3.504	42.542	0.118	
62425.189	0.000	0.000	1800.662	0.207	-0.949	-0.349	573.900	135.000	1.534	-1.005	-6.782	3.622	42.542	-0.763	
62425.280	0.000	0.000	1801.381	0.317	-0.949	-0.349	573.900	138.552	1.662	-1.021	-6.694	3.567	42.542	-0.500	
62425.375	0.000	0.000	1801.448	0.759	-0.949	-0.349	573.900	129.327	1.694	-1.013	-6.738	3.629	42.542	-0.476	
62425.456	0.000	0.000	1802.874	0.759	-0.949	-0.349	573.900	129.668	1.566	-1.006	-6.713	3.569	42.542	0.046	
62425.532	0.000	0.000	1801.340	0.759	-0.949	-0.349	573.900	136.185	1.502	-1.009	-6.761	3.620	42.542	-0.515	
62425.613	0.000	0.000	1800.993	0.552	-0.949	-0.349	573.900	127.405	1.662	-1.011	-6.744	3.564	42.542	-0.642	
62425.723	0.000	0.000	1801.579	0.552	-0.949	-0.349	573.900	135.000	1.566	-1.008	-6.702	3.600	42.542	-0.428	
62425.804	0.000	0.000	1801.579	0.552	-0.949	-0.349	573.900	135.000	1.566	-1.010	-6.718	3.564	42.542	-0.428	
62425.904	0.000	0.000	1801.725	0.552	-0.949	-0.349	573.900	138.668	1.662	-1.011	-6.720	3.534	42.542	-0.374	
62425.981	0.000	0.000	1802.300	0.552	-0.949	-0.349	573.900	133.727	1.630	-1.012	-6.727	3.541	42.542	-0.164	
62426.090	0.000	0.000	1802.342	0.875	-0.949	-0.349	573.900	120.872	1.758	-1.012	-6.696	3.590	42.542	-0.149	
62426.176	0.000	0.000	1802.072	1.035	-0.949	-0.349	573.900	135.000	1.598	-1.005	-6.700	3.511	42.542	-0.247	
62426.252	0.000	0.000	1803.307	0.593	-0.949	-0.349	573.900	133.452	1.758	-1.011	-6.765	3.573	42.542	0.204	
62426.333	0.000	0.000	1801.881	0.959	-0.949	-0.349	573.900	129.806	1.789	-1.008	-6.774	3.586	42.542	-0.317	
62426.443	0.000	0.000	1802.187	0.959	-0.949	-0.349	573.900	132.274	1.758	-1.015	-6.763	3.586	42.542	-0.205	
62426.519	0.000	0.000	1802.996	0.959	-0.949	-0.349	573.900	130.079	1.534	-1.012	-6.725	3.602	42.542	0.091	
62426.600	0.000	0.000	1800.790	0.959	-0.949	-0.349	573.900	137.454	1.726	-1.002	-6.781	3.640	42.542	-0.716	
62426.686	0.000	0.000	1804.098	0.959	-0.949	-0.349	573.900	131.677	1.566	-1.017	-6.764	3.584	42.542	0.494	
62426.786	0.000	0.000	1801.374	1.166	-0.949	-0.349	573.900	104.720	1.470	-1.011	-6.771	3.614	42.542	-0.503	
62426.867	0.000	0.000	1803.176	1.166	-0.949	-0.349	573.900	132.910	1.726	-1.008	-6.801	3.620	42.542	0.156	
62426.949	0.000	0.000	1800.971	1.210	-0.949	-0.349	573.900	130.143	1.534	-1.015	-6.753	3.622	42.542	-0.650	
62427.044	0.000	0.000	1800.939	1.050	-0.949	-0.349	573.900	135.401	1.662	-1.013	-6.754	3.567	42.542	-0.662	
62427.149	0.000	0.000	1800.990	1.050	-0.949	-0.349	573.900	121.059	1.502	-1.012	-6.767	3.608	42.542	-0.643	
62427.225	0.000	0.000	1801.361	0.684	-0.949	-0.349	573.900	132.117	1.662	-1.007	-6.727	3.563	42.542	-0.507	
62427.306	0.000	0.000	1801.025	0.684	-0.949	-0.349	573.900	132.236	1.662	-1.015	-6.736	3.585	42.542	-0.630	
62427.397	0.000	0.000	1801.207	0.684	-0.949	-0.349	573.900	130.855	1.598	-1.007	-6.727	3.615	42.542	-0.564	
62427.516	0.000	0.000	1801.446	0.684	-0.949	-0.349	573.900	133.798	1.566	-1.016	-6.742	3.615	42.542	-0.476	
62427.602	0.000	0.000	1801.991	0.684	-0.949	-0.349	573.900	107.259	1.598	-1.006	-6.752	3.613	42.542	-0.277	
62427.692	0.000	0.000	1803.327	0.477	-0.949	-0.349	573.900	132.310	1.534	-1.009	-6.758	3.650	42.542	0.212	
62427.835	0.000	0.000	1803.070	0.477	-0.949	-0.349	573.900	132.740	1.630	-1.009	-6.745	3.564	42.542	0.118	
62427.912	0.000	0.000	1803.070	0.110	-0.949	-0.349	573.900	112.294	1.566	-1.012	-6.723	3.556	42.542	0.118	
62428.002	0.000	0.000	1799.247	0.000	-0.949	-0.349	573.900	135.000	1.534	-1.011	-6.793	3.499	42.542	-1.281	
62428.079	0.000	0.000	1799.630	0.000	-0.949	-0.349	573.900	131.028	1.630	-1.009	-6.788	3.544	42.542	-1.141	
62428.184	0.000	0.000	1803.160	0.000	-0.949	-0.349	573.900	131.028	1.662	-1.009	-6.818	3.570	42.542	0.150	
62428.274	0.000	0.000	1802.788	0.000	-0.949	-0.349	573.900	132.346	1.470	-1.009	-6.846	3.594	42.542	0.014	
62428.350	0.000	0.000	1802.507	0.000	-0.949	-0.349	573.900	135.356	1.630	-1.001	-6.779	3.559	42.542	-0.088	
62428.432	0.000	0.000	1801.495	0.000	-0.949	-0.349	573.900	128.157	1.278	-1.013	-6.843	3.529	42.542	-0.459	
62428.522	0.000	0.000	1802.005	0.000	-0.949	-0.349	573.900	133.847	1.534	-1.010	-6.863	3.582	42.542	-0.272	
62428.617	0.000	0.000	1804.174	0.000	-0.949	-0.349	573.900	136.591	1.598	-1.009	-6.827	3.537	42.542	0.521	
62428.703	0.000	0.000	1802.730	0.406	-0.949	-0.349	573.900	131.543	1.598	-1.018	-6.850	3.554	42.542	-0.007	
62428.789	0.000	0.000	1800.950	0.613	-0.949	-0.349	573.900	128.066	1.566	-1.007	-6.778	3.534	42.542	-0.658	
62428.865	0.000	0.000	1801.622	0.979	-0.949	-0.349	573.900	134.588	1.566	-1.014	-6.772	3.516	42.542	-0.412	
62428.951	0.000	0.000	1800.466	1.454	-0.949	-0.349	573.900	131.236	1.630	-1.009	-6.734	3.533	42.542	-0.835	
62429.051	0.000	0.000	1802.449	1.725	-0.949	-0.349	573.900	123.092	1.566	-1.006	-6.747	3.549	42.542	-0.109	
62429.152	0.000	0.000	1802.041	1.725	-0.949	-0.349	573.900	134.204	1.630	-1.006	-6.723	3.512	42.542	-0.259	
62429.271	0.000	0.000	1802.005	1.996	-0.949	-0.349	573.900	132.740	1.630	-1.006	-6.794	3.484	42.542	-0.272	
62429.352	0.000	0.000	1802.005	2.559	-1.118	-0.411	573.900	137.827	1.694	-1.014	-6.759	3.411	42.585	-0.272	
62429.442	0.000	0.000	1802.155	2.559	-0.949	-0.349	573.900	132.709	1.566	-1.011	-6.804	3.410	42.542	-0.217	
62429.533	0.000	0.000	1802.072	2.559	-0.949	-0.349	573.900	133.905	1.598	-1.010	-6.805	3.342	42.542	-0.247	
62429.657	0.000	0.000	1802.827	2.153	-0.949	-0.349	573.900	136.138	1.630	-1.007	-6.798	3.356	42.542	0.029	
62429.738	0.000	0.000	1802.850	2.482	-0.949	-0.349	573.900	133.052	1.502	-1.014	-6.788	3.363	42.542	0.037	
62429.819	0.000	0.000	1802.714	2.115	-0.949	-0.349	573.900	131.864	1.662	-1.011	-6.735	3.380	42.542	-0.013	
62429.900	0.000	0.000	1801.858	1.751	-0.949	-0.349	573.900	135.000	1.694	-1.006	-6.749	3.410	42.542	-0.326	
62430.000	0.000	0.000	1802.020	1.591	-1.118	-0.411	573.900	117.979	1.726	-1.009	-6.785	3.399	42.585	-0.267	
62430.077	0.000	0.000	1802.306	1.591	-1.118	-0.411	573.900	133.815	1.662	-1.006	-6.799	3.417	42.585	-0.162	
62430.162	0.000	0.000	1801.606	1.591	-1.118	-0.411	573.900	135.000	1.726	-1.009	-6.784	3.422	42.585	-0.418	
62430.253	0.000	0.000	1801.187	1.027	-1.118	-0.411	573.900	127.200	1.726	-1.011	-6.832	3.443	42.585	-0.571	
62430.353	0.000	0.000	1800.702	1.027	-1.314	-0.402	573.900	102.633	1.502	-1.003	-6.833	3.471	42.555	-0.749	
62430.434	0.000	0.000	1800.072	1.027	-1.314	-0.402	573.900	132.678	1.758	-1.040	-6.933	3.412	42.555	-0.979	
62430.525	0.000	0.000	1802.181	1.138	-1.314	-0.402	573.900	133.847	1.726	-0.999	-6.827	3.471	42.555	-0.207	
62430.611	0.000	0.000	1801.336	0.602	-1.314	-0.402	573.900	135.406	1.630	-0.994	-6.880	3.442	42.555	-0.517	
62430.716	0.000	0.000	1800.342	0.924	-1.314	-0.402	573.900	124.804	1.726	-0.988	-7.016	3.453	42.555	-0.880	
62430.792	0.000	0.000	1801.800	0.814	-1.314	-0.402	573.900	133.831	1.598	-0.990	-6.971	3.459	42.555	-0.347	
62430.863	0.000	0.000	1802.261	0.703	-1.314	-0.402	573.900	131.677	1.726	-1.022	-7.103	3.429	42.555	-0.178	
62430.944	0.000	0.000	1802.261	0.703	-1.314	-0.402	573.900	133.746	1.694	-1.010	-7.040	3.509	42.555	-0.178	
62431.059	0.000	0.000	1802.847	0.433	-1.314	-0.402	573.900	128.660	1.821	-1.003	-7.036	3.479	42.555	0.036	
62431.145	0.000	0.000	1801.739	0.433	-1.314	-0.402	573.900	129.657	1.630	-1.009	-7.034	3.511	42.555	-0.369	
62431.226	0.000	0.000	1802.949	0.433	-1.314	-0.402	573.900	133.452	1.598	-1.009	-7.018	3.535	42.555	0.073	
62431.312	0.000	0.000	1801.459	1.022	-1.314	-0.402	573.900	128.660	1.726	-1.006	-7.021	3.487	42.555	-0.472	
62431.436	0.000	0.000	1802.956	0.912	-1.314	-0.402	573.900	133.781	1.502	-1.007	-6.977	3.513	42.555	0.076	
62431.512	0.000	0.000	1801.536	1.234	-1.314	-0.402	573.900	135.385	1.694	-1.010	-6.959	3.502	42.555	-0.444	
62431.598	0.000	0.000	1802.345	0.912	-1.314	-0.402	573.900	131.864	1.502	-1.009	-6.969	3.535	42.555	-0.148	
62431.674	0.000	0.000	1801.795	0.912	-1.314	-0.402	573.900	133.431	1.630	-1.008	-6.938	3.536	42.555	-0.349	
62431.750	0.000	0.000	1801.795	1.022	-1.314	-0.402	573.900	130.409	1.534	-1.005	-6.963	3.523	42.555	-0.349	
62431.836	0.000	0.000	1800.590	1.022	-1.314	-0.402	573.900	131.795	1.598	-1.009	-6.978	3.544	42.555	-0.790	
62431.931	0.000	0.000	1800.554	1.022	-1.314	-0.402	573.900	133.668	1.726	-1.008	-6.958	3.552	42.555	-0.803	
62432.022	0.000	0.000	1802.527	1.022	-1.314	-0.402	573.900	135.379	1.949	-1.009	-6.931	3.534	42.555	-0.081	
62432.137	0.000	0.000	1801.327	1.022	-1.314	-0.402	573.900	138.225	1.694	-1.005	-6.915	3.538	42.555	-0.520	
62432.227	0.000	0.000	1801.723	0.433	-1.314	-0.402	573.900	137.291	1.566	-1.008	-6.928	3.524	42.555	-0.375	
62432.323	0.000	0.000	1801.895	0.433	-1.314	-0.402	573.900	131.399	1.566	-1.009	-6.946	3.505	42.555	-0.312	
62432.437	0.000	0.000	1801.944	0.110	-1.314	-0.402	573.900	131.042	1.534	-1.008	-6.951	3.521	42.555	-0.294	
62432.518	0.000	0.000	1801.507	0.110	-1.314	-0.402	573.900	133.512	1.534	-1.012	-6.958	3.497	42.555	-0.454	
62432.594	0.000	0.000	1802.041	0.110	-1.314	-0.402	573.900	134.265	1.694	-1.010	-6.941	3.493	42.555	-0.259	
62432.675	0.000	0.000	1801.160	0.000	-1.314	-0.402	573.900	132.825	1.662	-1.009	-6.962	3.497	42.555	-0.581	
62432.780	0.000	0.000	1800.831	0.000	-1.314	-0.402	573.900	136.219	1.630	-1.008	-7.001	3.491	42.555	-0.701	
62432.876	0.000	0.000	1801.532	0.000	-1.314	-0.402	573.900	136.202	1.566	-1.005	-6.996	3.533	42.555	-0.445	
62432.971	0.000	0.000	1802.647	0.000	-1.314	-0.402	573.900	133.025	1.662	-1.008	-6.996	3.575	42.555	-0.037	
62433.109	0.000	0.000	1802.545	0.322	-1.314	-0.402	573.900	131.682	1.566	-1.007	-7.009	3.552	42.555	-0.075	
62433.238	0.000	0.000	1801.899	0.322	-1.314	-0.402	573.900	134.204	1.662	-1.010	-6.983	3.536	42.555	-0.311	
62433.314	0.000	0.000	1801.000	0.689	-1.314	-0.402	573.900	136.185	1.534	-1.002	-6.983	3.516	42.555	-0.640	
62433.391	0.000	0.000	1802.408	0.799	-1.314	-0.402	573.900	136.236	1.566	-1.006	-6.944	3.548	42.555	-0.125	
62433.496	0.000	0.000	1803.703	0.910	-1.314	-0.402	573.900	126.634	1.789	-1.011	-6.961	3.536	42.555	0.349	
62433.572	0.000	0.000	1800.593	1.315	-1.314	-0.402	573.900	134.193	1.630	-1.006	-6.924	3.506	42.555	-0.788	
62433.653	0.000	0.000	1803.325	1.315	-1.314	-0.402	573.900	132.397	1.630	-1.011	-6.917	3.511	42.555	0.211	
62433.739	0.000	0.000	1802.331	1.315	-1.314	-0.402	573.900	135.437	1.630	-1.009	-6.850	3.469	42.555	-0.153	
62433.848	0.000	0.000	1802.798	1.822	-1.314	-0.402	573.900	128.387	1.534	-1.007	-6.854	3.380	42.555	0.018	
62433.939	0.000	0.000	1803.517	1.822	-1.314	-0.402	573.900	132.198	1.726	-1.008	-6.850	3.386	42.555	0.281	
62434.030	0.000	0.000	1800.809	1.500	-1.314	-0.402	573.900	134.193	1.662	-1.009	-6.863	3.419	42.555	-0.709	
62434.111	0.000	0.000	1801.089	1.500	-1.314	-0.402	573.900	134.204	1.630	-1.007	-6.872	3.420	42.555	-0.607	
