Tempo	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	VelocidadeSubidaGPS	TemGPS	LatitudeHome	LongitudeHome	SatelitesUsados	temTempo	DAlvo	DAlvo_DRPitot	DAlvo_DRGPS	PosPayloadDrop_Pitot	PosPayloadDrop_GPS	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	altitudeLiberaPlanadores	altitudeLiberaCarga	
segundos	ft	m/s	m	m	m	deg	g	deg/s	deg/s	deg/s	g	g	nlembro	nlembro	nlembro	mBar	C	deg	deg	nsei	m/s	m/s	m	deg	deg	num	bit	m	m	m	m	m	bin	bin	bin	bin	
86151.714	1777.353	4.437	-65.342	26.460	602.200	48.556	-1.124	2.156	-33.367	-65.539	-0.042	0.049	8.300	-9.400	-50.200	952.734	24.488	-23.202884	-45.873756	126.640	0.812	2.922	1.000	-23.202295	-45.874019	11.000	1.0	36.749	33.641	36.241	23.956	31.971	0.000	1.000	0.000	0.000	
86151.819	1777.353	5.120	-65.342	26.460	602.200	43.152	-0.837	3.813	-19.422	-36.531	0.075	0.154	14.400	-13.500	-49.000	952.734	24.488	-23.202884	-45.873756	126.640	0.812	2.922	1.000	-23.202295	-45.874019	11.000	1.0	36.749	33.641	36.241	22.520	31.204	0.000	1.000	0.000	0.000	
86151.886	1778.055	5.042	-65.342	26.460	602.200	43.152	-0.837	3.813	-19.422	-36.531	0.075	0.154	14.400	-13.500	-49.000	952.709	24.479	-23.202884	-45.873756	126.640	0.812	2.922	0.000	-23.202295	-45.874019	11.000	1.0	36.749	32.841	36.114	22.520	31.204	0.000	1.000	0.000	0.000	
86151.962	1777.328	3.979	-65.342	26.460	602.200	41.689	-0.945	-9.141	2.602	-26.219	0.096	0.203	12.800	-11.400	-49.600	952.734	24.483	-23.202884	-45.873756	126.640	0.812	2.922	0.000	-23.202295	-45.874019	11.000	1.0	36.749	32.486	36.057	22.110	30.816	0.000	1.000	0.000	0.000	
86152.029	1780.654	4.402	-65.342	26.460	602.200	41.438	-0.964	-3.094	-4.273	-4.359	0.087	0.183	12.800	-11.300	-49.900	952.625	24.485	-23.202884	-45.873756	126.640	0.812	2.922	1.000	-23.202295	-45.874019	11.000	1.0	36.749	32.207	36.000	24.952	30.727	0.000	1.000	0.000	0.000	
86152.096	1776.506	4.212	-65.342	26.460	602.200	42.011	-0.962	2.313	-5.680	12.203	0.081	0.183	13.100	-11.800	-50.400	952.762	24.490	-23.202884	-45.873756	126.640	0.812	2.922	1.000	-23.202295	-45.874019	11.000	1.0	36.749	31.897	35.943	22.644	30.191	0.000	1.000	0.000	0.000	
86152.191	1776.506	4.212	-65.342	26.460	602.200	43.390	-1.128	-1.727	43.117	14.031	0.089	0.093	12.800	-12.100	-50.300	952.762	24.490	-23.202884	-45.873756	126.640	0.812	2.922	0.000	-23.202295	-45.874019	11.000	1.0	36.749	31.897	35.943	22.573	29.542	0.000	1.000	0.000	0.000	
86152.267	1777.473	5.473	-66.292	26.809	602.200	45.512	-1.039	7.125	29.633	20.141	0.062	0.135	11.100	-11.300	-49.100	952.730	24.490	-23.202889	-45.873752	0.000	0.324	1.165	1.000	-23.202295	-45.874019	11.000	1.0	35.739	31.206	35.810	22.573	29.542	0.000	1.000	0.000	0.000	
86152.353	1781.083	5.473	-66.292	26.809	602.200	45.512	-1.039	7.125	29.633	20.141	0.062	0.135	11.100	-11.300	-49.100	952.610	24.485	-23.202889	-45.873752	0.000	0.324	1.165	1.000	-23.202295	-45.874019	11.000	1.0	35.739	35.739	35.739	26.002	35.163	0.000	1.000	0.000	0.000	
86152.411	1777.450	5.170	-66.292	26.809	602.200	47.752	-1.051	6.297	28.805	23.844	0.035	0.073	9.900	-10.900	-49.700	952.731	24.492	-23.202889	-45.873752	0.000	0.324	1.165	1.000	-23.202295	-45.874019	11.000	1.0	35.739	35.311	35.713	24.084	34.647	0.000	1.000	0.000	0.000	
86152.477	1777.450	5.170	-66.292	26.809	602.200	47.191	-1.026	2.266	6.430	25.984	-0.027	0.024	8.800	-9.500	-50.600	952.731	24.492	-23.202889	-45.873752	0.000	0.324	1.165	1.000	-23.202295	-45.874019	11.000	1.0	35.739	35.311	35.713	24.640	34.037	0.000	1.000	0.000	0.000	
86152.563	1779.233	4.820	-66.292	26.809	602.200	45.000	-0.928	8.656	-0.961	19.727	-0.027	0.161	9.700	-9.700	-50.700	952.672	24.488	-23.202889	-45.873752	0.000	0.324	1.165	0.000	-23.202295	-45.874019	11.000	1.0	35.739	34.665	35.673	24.935	33.625	0.000	1.000	0.000	0.000	
86152.639	1779.323	4.747	-66.292	26.809	602.200	45.947	-0.940	-4.133	-4.859	15.023	0.004	0.199	11.900	-12.300	-49.000	952.669	24.488	-23.202889	-45.873752	0.000	0.080	0.287	1.000	-23.202295	-45.874019	11.000	1.0	35.739	34.251	35.645	24.795	33.727	0.000	1.000	0.000	0.000	
86152.697	1779.579	4.908	-66.292	26.809	602.200	45.947	-0.940	-4.133	-4.859	15.023	0.004	0.199	11.900	-12.300	-49.000	952.660	24.485	-23.202889	-45.873752	0.000	0.080	0.287	1.000	-23.202295	-45.874019	11.000	1.0	35.739	33.880	35.639	24.795	33.727	0.000	1.000	0.000	0.000	
86152.763	1780.504	5.059	-66.292	26.809	602.200	47.191	-0.992	8.172	-8.906	18.555	0.052	0.214	8.800	-9.500	-50.800	952.629	24.481	-23.202889	-45.873752	0.000	0.080	0.287	1.000	-23.202295	-45.874019	11.000	1.0	35.739	33.611	35.634	24.594	33.465	0.000	1.000	0.000	0.000	
86152.830	1780.504	5.279	-66.292	26.809	602.200	47.372	-0.986	-0.828	1.445	15.781	0.149	0.189	8.100	-8.800	-50.000	952.629	24.481	-23.202889	-45.873752	0.000	0.080	0.287	1.000	-23.202295	-45.874019	11.000	1.0	35.739	33.611	35.634	22.237	32.708	0.000	1.000	0.000	0.000	
86152.897	1778.086	5.201	-66.292	26.809	602.200	47.372	-0.986	-0.828	1.445	15.781	0.149	0.189	8.100	-8.800	-50.000	952.708	24.481	-23.202889	-45.873752	0.000	0.080	0.287	0.000	-23.202295	-45.874019	11.000	1.0	35.739	32.869	35.623	24.787	35.392	0.000	1.000	0.000	0.000	
86153.002	1777.099	5.123	-66.481	26.809	602.200	46.469	-0.915	0.297	-7.422	9.656	0.157	0.204	9.500	-10.000	-49.100	952.740	24.475	-23.202891	-45.873752	0.000	0.253	0.909	0.000	-23.202295	-45.874019	11.000	1.0	35.557	35.557	35.557	24.787	35.392	0.000	1.000	0.000	0.000	
86153.078	1778.304	4.889	-66.481	26.809	602.200	47.121	-1.016	11.961	-8.250	11.297	0.065	0.226	7.800	-8.400	-48.600	952.700	24.473	-23.202891	-45.873752	0.000	0.253	0.909	1.000	-23.202295	-45.874019	11.000	1.0	35.557	34.997	35.530	24.747	34.492	0.000	1.000	0.000	0.000	
86153.154	1777.970	4.669	-66.481	26.809	602.200	46.109	-1.047	-5.852	-6.320	11.211	0.164	0.223	7.600	-7.900	-50.400	952.710	24.471	-23.202891	-45.873752	0.000	0.253	0.909	1.000	-23.202295	-45.874019	11.000	1.0	35.557	34.653	35.512	24.772	34.143	0.000	1.000	0.000	0.000	
86153.221	1777.970	4.747	-66.481	26.809	602.200	47.203	-1.058	1.336	7.891	-2.859	0.154	0.211	7.500	-8.100	-50.500	952.710	24.471	-23.202891	-45.873752	0.000	0.253	0.909	1.000	-23.202295	-45.874019	11.000	1.0	35.557	34.653	35.512	24.387	33.475	0.000	1.000	0.000	0.000	
86153.307	1777.950	5.157	-66.481	26.809	602.200	46.259	-1.168	-8.703	20.187	-6.523	0.038	0.109	8.900	-9.300	-49.700	952.709	24.465	-23.202891	-45.873752	0.000	0.253	0.909	1.000	-23.202295	-45.874019	11.000	1.0	35.557	33.986	35.476	24.387	33.029	0.000	1.000	0.000	0.000	
86153.374	1780.080	5.318	-66.481	26.809	602.200	46.259	-1.168	-8.703	20.187	-6.523	0.038	0.109	8.900	-9.300	-49.700	952.638	24.458	-23.202891	-45.873752	0.000	0.253	0.909	0.000	-23.202295	-45.874019	11.000	1.0	35.557	33.502	35.453	23.835	33.029	0.000	1.000	0.000	0.000	
86153.431	1777.704	5.318	-66.481	26.809	602.200	46.922	-0.977	11.227	-0.789	-6.078	0.091	0.069	7.200	-7.700	-48.900	952.716	24.456	-23.202891	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.557	33.170	35.437	22.338	32.655	0.000	1.000	0.000	0.000	
86153.507	1777.704	5.241	-66.481	26.809	602.600	49.986	-0.989	-3.891	4.742	5.992	0.126	0.096	6.800	-8.100	-49.700	952.716	24.456	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.557	33.170	35.437	21.678	31.256	0.000	1.000	0.000	0.000	
86153.564	1777.292	5.050	-66.481	26.809	602.600	49.986	-0.989	-3.891	4.742	5.992	0.126	0.096	6.800	-8.100	-49.700	952.729	24.456	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.557	32.474	35.358	21.678	31.256	0.000	1.000	0.000	0.000	
86153.660	1778.420	5.383	-66.481	26.809	602.600	45.764	-0.881	-11.250	-16.141	8.711	0.135	0.170	7.400	-7.600	-50.000	952.693	24.456	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.557	32.158	35.321	21.580	30.547	0.000	1.000	0.000	0.000	
86153.736	1780.118	5.534	-66.481	26.809	602.600	49.946	-0.873	-9.672	-8.211	8.086	0.162	0.203	9.500	-11.300	-48.700	952.634	24.444	-23.202894	-45.873752	154.830	0.591	2.128	0.000	-23.202295	-45.874019	11.000	1.0	35.557	31.653	35.266	21.580	30.547	0.000	1.000	0.000	0.000	
86153.793	1779.575	5.612	-66.481	26.809	602.600	45.682	-0.892	7.945	0.977	6.375	0.237	0.230	8.300	-8.500	-49.000	952.653	24.446	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.557	31.264	35.224	20.670	30.133	0.000	1.000	0.000	0.000	
86153.860	1779.575	5.469	-66.672	27.506	602.600	45.682	-0.892	7.945	0.977	6.375	0.237	0.230	8.300	-8.500	-49.000	952.653	24.446	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.174	31.264	35.224	24.337	34.002	0.000	1.000	0.000	0.000	
86153.917	1778.608	5.136	-66.672	27.506	602.600	40.409	-0.890	2.063	3.297	4.398	0.221	0.242	7.400	-6.300	-50.300	952.684	24.446	-23.202894	-45.873752	154.830	0.591	2.128	0.000	-23.202295	-45.874019	11.000	1.0	35.174	35.174	35.174	24.337	34.002	0.000	1.000	0.000	0.000	
86154.013	1777.652	5.206	-66.672	27.506	602.600	46.254	-1.075	-1.000	-11.680	5.656	0.227	0.191	6.700	-7.000	-50.300	952.715	24.442	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.174	34.853	35.137	24.376	33.647	0.000	1.000	0.000	0.000	
86154.079	1779.312	5.128	-66.672	27.506	602.600	45.000	-1.037	6.305	-27.008	9.023	0.242	0.150	7.600	-7.600	-51.600	952.661	24.444	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.174	34.365	35.081	24.299	33.222	0.000	1.000	0.000	0.000	
86154.137	1779.312	5.201	-66.672	27.506	602.600	45.000	-1.037	6.305	-27.008	9.023	0.242	0.150	7.600	-7.600	-51.600	952.661	24.444	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.174	34.365	35.081	22.980	32.495	0.000	1.000	0.000	0.000	
86154.213	1777.223	5.344	-66.672	27.506	602.600	44.226	-1.055	-17.320	15.555	1.125	0.236	0.123	7.500	-7.300	-50.000	952.729	24.442	-23.202894	-45.873752	154.830	0.591	2.128	0.000	-23.202295	-45.874019	11.000	1.0	35.174	33.714	35.007	22.980	32.495	0.000	1.000	0.000	0.000	
86154.280	1778.637	5.201	-66.672	27.506	602.600	46.614	-1.142	-2.281	9.258	-19.234	0.011	0.019	6.900	-7.300	-51.200	952.682	24.442	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.174	33.339	34.966	22.760	32.169	0.000	1.000	0.000	0.000	
86154.375	1778.637	5.201	-66.672	27.506	602.600	46.614	-1.142	-2.281	9.258	-19.234	0.011	0.019	6.900	-7.300	-51.200	952.682	24.442	-23.202894	-45.873752	154.830	0.591	2.128	0.000	-23.202295	-45.874019	11.000	1.0	35.174	33.339	34.966	22.149	31.311	0.000	1.000	0.000	0.000	
86154.442	1778.517	5.201	-66.672	27.506	602.600	44.610	-1.034	7.297	9.039	-32.516	0.012	0.103	7.400	-7.300	-50.000	952.686	24.440	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.174	32.485	34.869	22.149	31.097	0.000	1.000	0.000	0.000	
86154.518	1781.477	4.981	-66.672	27.506	602.600	44.318	-0.913	12.742	-8.953	-42.711	0.095	0.113	8.500	-8.300	-50.800	952.588	24.438	-23.202894	-45.873752	154.830	0.591	2.128	1.000	-23.202295	-45.874019	11.000	1.0	35.174	32.120	34.827	23.117	31.097	0.000	1.000	0.000	0.000	
86154.585	1779.640	4.392	-66.672	27.506	602.600	41.673	-0.947	0.102	9.938	-33.867	0.048	0.182	9.100	-8.100	-50.700	952.649	24.442	-23.202894	-45.873752	154.830	0.591	2.128	0.000	-23.202295	-45.874019	11.000	1.0	35.174	31.731	34.781	22.220	30.602	0.000	1.000	0.000	0.000	
86154.680	1779.634	4.392	-67.214	26.875	602.600	39.806	-0.855	-3.219	-15.805	-27.609	0.053	0.258	9.600	-8.000	-51.500	952.650	24.444	-23.202899	-45.873752	192.610	0.761	2.741	1.000	-23.202295	-45.874019	11.000	1.0	34.838	34.838	34.838	26.451	33.709	0.000	1.000	0.000	0.000	
86154.776	1780.397	4.241	-67.214	26.875	602.600	41.532	-0.881	-13.094	-17.195	-31.000	0.065	0.270	10.500	-9.300	-51.300	952.624	24.440	-23.202899	-45.873752	192.610	0.761	2.741	1.000	-23.202295	-45.874019	11.000	1.0	34.838	34.426	34.767	26.315	33.020	0.000	1.000	0.000	0.000	
86154.861	1779.581	3.729	-67.214	26.875	603.200	38.660	-0.948	-19.477	-15.953	-41.422	0.107	0.304	12.000	-9.600	-51.100	952.652	24.444	-23.202899	-45.873752	192.610	0.761	2.741	1.000	-23.202295	-45.874019	11.000	1.0	34.838	33.996	34.689	25.880	32.539	0.000	1.000	0.000	0.000	
86154.919	1779.581	4.318	-67.214	26.875	603.200	38.660	-0.948	-19.477	-15.953	-41.422	0.107	0.304	12.000	-9.600	-51.100	952.652	24.444	-23.202899	-45.873752	192.610	0.761	2.741	0.000	-23.202295	-45.874019	11.000	1.0	34.838	33.996	34.689	24.995	31.909	0.000	1.000	0.000	0.000	
86154.985	1779.169	4.396	-67.214	26.875	603.200	36.529	-1.078	-5.117	-23.758	-43.227	0.075	0.253	13.500	-10.000	-49.900	952.665	24.444	-23.202899	-45.873752	192.610	0.761	2.741	1.000	-23.202295	-45.874019	11.000	1.0	34.838	33.388	34.582	24.995	31.909	0.000	1.000	0.000	0.000	
86155.081	1777.833	4.746	-67.214	26.875	603.200	38.339	-0.961	-28.289	11.828	-37.828	0.210	0.241	15.300	-12.100	-50.400	952.710	24.448	-23.202899	-45.873752	192.610	0.761	2.741	0.000	-23.202295	-45.874019	11.000	1.0	34.838	33.079	34.529	24.159	31.534	0.000	1.000	0.000	0.000	
86155.157	1779.355	5.335	-67.214	26.875	603.200	40.272	-1.017	1.797	-14.758	2.242	-0.119	0.148	14.400	-12.200	-50.300	952.660	24.448	-23.202899	-45.873752	192.610	0.761	2.741	1.000	-23.202295	-45.874019	11.000	1.0	34.838	32.634	34.457	23.472	31.165	0.000	1.000	0.000	0.000	
86155.205	1779.355	5.408	-67.214	26.875	603.200	40.272	-1.017	1.797	-14.758	2.242	-0.119	0.148	14.400	-12.200	-50.300	952.660	24.448	-23.202899	-45.873752	192.610	0.761	2.741	1.000	-23.202295	-45.874019	11.000	1.0	34.838	32.634	34.457	20.705	30.374	0.000	1.000	0.000	0.000	
86155.291	1776.913	5.248	-67.214	26.875	603.200	40.836	-1.017	-15.125	19.016	17.930	0.020	0.116	14.000	-12.100	-50.000	952.740	24.444	-23.202899	-45.873752	192.610	0.761	2.741	0.000	-23.202295	-45.874019	11.000	1.0	34.838	31.958	34.362	20.705	30.374	0.000	1.000	0.000	0.000	
86155.357	1778.900	5.184	-67.214	26.875	603.200	41.309	-0.874	-4.508	11.867	43.133	0.043	0.134	13.200	-11.600	-50.000	952.674	24.444	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	31.548	34.303	21.252	30.054	0.000	1.000	0.000	0.000	
86155.424	1778.283	5.184	-67.214	26.875	603.200	43.995	-0.917	-12.492	2.414	46.852	0.061	0.123	11.600	-11.200	-49.400	952.692	24.433	-23.202901	-45.873752	0.000	0.308	1.107	0.000	-23.202295	-45.874019	11.000	1.0	34.838	31.184	34.281	20.805	30.568	0.000	1.000	0.000	0.000	
86155.519	1778.568	4.860	-67.214	26.875	603.200	48.166	-1.033	3.203	11.836	41.906	0.162	0.071	11.100	-12.400	-49.500	952.682	24.427	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	30.860	34.262	20.574	30.250	0.000	1.000	0.000	0.000	
86155.596	1778.903	4.943	-67.214	26.875	603.200	50.965	-0.982	5.641	5.719	37.687	0.197	0.095	9.000	-11.100	-49.300	952.671	24.429	-23.202901	-45.873752	0.000	0.308	1.107	0.000	-23.202295	-45.874019	11.000	1.0	34.838	30.366	34.231	20.831	29.763	0.000	1.000	0.000	0.000	
86155.672	1778.903	4.657	-67.214	26.875	603.200	50.864	-0.999	4.000	11.414	32.016	0.185	0.171	8.300	-10.200	-50.500	952.671	24.429	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	30.366	34.231	20.912	29.096	0.000	1.000	0.000	0.000	
86155.739	1779.989	4.657	-67.214	26.875	603.200	50.864	-0.999	4.000	11.414	32.016	0.185	0.171	8.300	-10.200	-50.500	952.636	24.431	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	29.675	34.185	20.593	28.769	0.000	1.000	0.000	0.000	
86155.844	1780.013	4.830	-67.214	26.875	603.200	55.784	-1.195	13.320	1.773	32.984	0.117	0.151	6.800	-10.000	-49.000	952.635	24.429	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	29.348	34.163	20.593	28.769	0.000	1.000	0.000	0.000	
86155.910	1779.397	4.908	-67.214	26.875	603.200	49.279	-1.047	29.969	-12.711	36.781	0.117	0.219	6.800	-7.900	-49.000	952.654	24.425	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	28.857	34.132	19.548	28.264	0.000	1.000	0.000	0.000	
86155.977	1779.397	4.525	-67.214	26.875	603.200	54.090	-1.225	-3.477	-10.102	19.930	-0.000	-0.031	6.300	-8.700	-49.000	952.654	24.425	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	28.857	34.132	20.870	27.754	0.000	1.000	0.000	0.000	
86156.034	1782.052	4.274	-67.214	26.875	603.200	46.660	-0.884	5.070	-23.148	13.563	0.065	0.150	6.700	-7.100	-50.300	952.566	24.423	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	28.256	34.091	19.849	27.403	0.000	1.000	0.000	0.000	
86156.111	1779.703	4.352	-67.214	26.875	603.200	46.660	-0.884	5.070	-23.148	13.563	0.065	0.150	6.700	-7.100	-50.300	952.645	24.431	-23.202901	-45.873752	0.000	0.308	1.107	0.000	-23.202295	-45.874019	11.000	1.0	34.838	27.989	34.072	19.849	27.403	0.000	1.000	0.000	0.000	
86156.178	1778.593	4.274	-67.214	26.875	603.200	43.877	-0.983	-9.664	-21.633	10.039	0.039	0.103	7.800	-7.500	-49.400	952.682	24.431	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	27.683	34.050	19.056	27.073	0.000	1.000	0.000	0.000	
86156.282	1779.617	4.943	-67.214	26.875	603.200	42.158	-0.818	-16.664	-0.578	6.063	0.106	0.181	7.400	-6.700	-50.300	952.646	24.423	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	27.382	34.029	19.215	26.795	0.000	1.000	0.000	0.000	
86156.349	1779.617	5.033	-67.214	26.875	603.200	49.479	-0.877	6.570	22.141	2.648	0.151	0.171	10.000	-11.700	-48.500	952.646	24.423	-23.202901	-45.873752	0.000	0.308	1.107	1.000	-23.202295	-45.874019	11.000	1.0	34.838	27.382	34.029	16.580	25.910	0.000	1.000	0.000	0.000	
86156.416	1778.716	4.956	-67.214	26.875	603.200	45.395	-0.985	-9.258	0.711	-2.797	0.154	0.131	7.200	-7.300	-49.600	952.676	24.425	-23.202901	-45.873752	0.000	0.308	1.107	0.000	-23.202295	-45.874019	11.000	1.0	34.838	26.517	33.976	16.769	25.622	0.000	1.000	0.000	0.000	
86156.492	1779.701	4.956	-68.353	27.573	603.200	50.268	-1.045	-7.445	3.148	-10.242	0.191	0.087	6.400	-7.700	-50.300	952.644	24.425	-23.202908	-45.873752	162.320	0.867	3.122	1.000	-23.202295	-45.874019	11.000	1.0	33.543	26.208	33.957	16.769	25.622	0.000	1.000	0.000	0.000	
86156.588	1780.801	4.669	-68.353	27.573	603.200	45.352	-0.950	6.008	-51.406	-17.805	0.188	0.233	8.100	-8.200	-50.100	952.608	24.429	-23.202908	-45.873752	162.320	0.867	3.122	1.000	-23.202295	-45.874019	11.000	1.0	33.543	33.543	33.543	24.056	31.395	0.000	1.000	0.000	0.000	
86156.664	1779.356	4.752	-68.353	27.573	603.200	45.352	-0.950	6.008	-51.406	-17.805	0.188	0.233	8.100	-8.200	-50.100	952.656	24.427	-23.202908	-45.873752	162.320	0.867	3.122	0.000	-23.202295	-45.874019	11.000	1.0	33.543	33.069	33.455	24.056	31.395	0.000	1.000	0.000	0.000	
86156.731	1778.974	4.903	-68.353	27.573	603.200	52.046	-1.262	-22.859	51.367	-13.031	-0.022	-0.029	7.800	-10.000	-49.500	952.669	24.429	-23.202908	-45.873752	162.320	0.867	3.122	1.000	-23.202295	-45.874019	11.000	1.0	33.543	32.735	33.394	23.434	31.037	0.000	1.000	0.000	0.000	
86156.788	1778.974	4.903	-68.353	27.573	603.200	47.411	-0.833	-4.898	11.695	-7.641	0.209	0.081	9.100	-9.900	-49.600	952.669	24.429	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	32.735	33.394	23.434	31.037	0.000	1.000	0.000	0.000	
86156.855	1781.307	5.253	-68.353	27.573	603.200	50.744	-0.823	15.594	-6.508	1.047	0.189	0.062	7.600	-9.300	-50.000	952.592	24.427	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	32.122	33.287	23.529	30.617	0.000	1.000	0.000	0.000	
86156.931	1779.766	5.331	-68.353	27.573	603.200	50.744	-0.823	15.594	-6.508	1.047	0.189	0.062	7.600	-9.300	-50.000	952.641	24.421	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	31.753	33.227	21.774	30.122	0.000	1.000	0.000	0.000	
86157.017	1779.766	5.257	-68.353	27.573	603.200	48.447	-0.893	7.781	14.320	1.945	0.186	0.094	7.800	-8.800	-50.500	952.641	24.421	-23.202908	-45.873752	161.090	0.859	3.091	0.000	-23.202295	-45.874019	11.000	1.0	33.543	31.753	33.227	21.036	29.281	0.000	1.000	0.000	0.000	
86157.093	1780.081	5.335	-68.353	27.573	603.200	49.674	-0.971	9.086	21.789	12.211	0.124	0.145	7.300	-8.600	-50.600	952.630	24.417	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	30.890	33.086	20.033	28.828	0.000	1.000	0.000	0.000	
86157.169	1778.864	5.063	-68.353	27.573	603.200	48.652	-1.094	15.422	-7.445	19.711	0.083	0.145	6.600	-7.500	-49.900	952.670	24.417	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	30.515	33.025	20.033	28.828	0.000	1.000	0.000	0.000	
86157.236	1780.051	4.902	-68.353	27.573	603.200	43.122	-1.318	-16.461	22.602	5.477	0.115	-0.023	6.300	-5.900	-48.900	952.630	24.415	-23.202908	-45.873752	161.090	0.859	3.091	0.000	-23.202295	-45.874019	11.000	1.0	33.543	30.120	32.958	20.617	28.508	0.000	1.000	0.000	0.000	
86157.331	1781.053	5.174	-68.353	27.573	603.200	43.122	-1.318	-16.461	22.602	5.477	0.115	-0.023	6.300	-5.900	-48.900	952.598	24.415	-23.202908	-45.873752	161.090	0.859	3.091	0.000	-23.202295	-45.874019	11.000	1.0	33.543	29.775	32.898	21.038	28.245	0.000	1.000	0.000	0.000	
86157.408	1781.053	5.097	-68.353	27.573	603.200	52.619	-1.055	-3.836	15.195	4.859	0.054	0.126	6.800	-8.900	-49.900	952.598	24.415	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	29.775	32.898	18.847	27.239	0.000	1.000	0.000	0.000	
86157.494	1778.629	4.936	-68.353	27.573	603.200	47.968	-1.040	9.547	4.875	8.156	-0.017	0.072	6.400	-7.100	-49.300	952.676	24.410	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	28.939	32.757	18.847	27.239	0.000	1.000	0.000	0.000	
86157.541	1780.026	5.170	-68.353	27.573	603.200	49.014	-0.892	5.367	20.664	11.961	0.073	0.148	5.300	-6.100	-50.700	952.631	24.410	-23.202908	-45.873752	161.090	0.859	3.091	0.000	-23.202295	-45.874019	11.000	1.0	33.543	28.515	32.683	19.241	26.901	0.000	1.000	0.000	0.000	
86157.627	1779.046	4.898	-68.353	27.573	603.200	57.355	-0.977	-4.469	17.828	13.383	0.097	0.123	4.100	-6.400	-49.200	952.662	24.408	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	28.232	32.636	18.139	26.556	0.000	1.000	0.000	0.000	
86157.713	1779.046	4.898	-68.353	27.573	603.200	54.554	-0.949	-7.703	-16.617	6.484	0.102	0.143	4.200	-5.900	-50.100	952.662	24.408	-23.202908	-45.873752	161.090	0.859	3.091	1.000	-23.202295	-45.874019	11.000	1.0	33.543	28.232	32.636	17.917	25.729	0.000	1.000	0.000	0.000	
86157.780	1779.303	5.059	-68.353	27.573	603.200	54.554	-0.949	-7.703	-16.617	6.484	0.102	0.143	4.200	-5.900	-50.100	952.653	24.406	-23.202908	-45.873752	161.090	0.859	3.091	0.000	-23.202295	-45.874019	11.000	1.0	33.543	27.390	32.489	17.963	25.527	0.000	1.000	0.000	0.000	
