Tempo	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	TemGPS	LatitudeHome	LongitudeHome	Alvo_X	Alvo_Y	SatelitesUsados	temTempo	DAlvo	PosX	PosY	PosX_carga	PosY_carga	Aviao_Alvo	altitudeLiberaPlanadores	altitudeLiberaCarga	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	Alt_relativa	Erro_Alinhamento	Dist_aviao_alvo	Dist_carga_alvo	
segundos	ft	m/s	m	m	m	deg	g	deg/s	deg/s	deg/s	g	g	nlembro	nlembro	nlembro	mBar	C	deg	deg	nsei	m/s	m	deg	deg	m	m	num	bit	m	m	m	m	m	graus	bin	bin	bin	bin	m	graus	m	m	
64283.462	1891.352	1.870	-0.380	-1.049	576.300	323.877	-1.009	-1.195	0.891	-0.484	0.060	-0.053	24.800	18.100	-48.900	949.579	27.354	-22.946744	-45.427938	0.000	0.065	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.139	-1.049	0.143	-1.049	147.196	0.000	0.000	0.000	0.000	1.907	147.196	37.437	37.441	
64283.543	1889.805	1.999	-0.380	-1.049	576.300	323.092	-1.011	-1.063	0.836	-0.656	0.062	-0.067	24.100	18.100	-48.800	949.629	27.358	-22.946744	-45.427938	0.000	0.065	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.144	-1.049	0.244	-1.049	147.201	0.000	0.000	0.000	0.000	1.436	147.201	37.442	37.526	
64283.643	1888.991	2.497	-0.380	-1.049	576.300	322.109	-1.006	-0.828	0.992	-0.492	0.056	-0.049	24.800	19.300	-48.800	949.656	27.358	-22.946744	-45.427938	0.000	0.065	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.150	-1.049	0.246	-1.049	147.205	0.000	0.000	0.000	0.000	1.188	147.205	37.447	37.528	
64283.714	1891.698	2.096	-0.380	-1.049	576.300	322.278	-1.010	-0.961	0.820	-0.508	0.058	-0.057	23.400	18.100	-49.700	949.568	27.360	-22.946744	-45.427938	0.000	0.065	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.156	-1.049	0.263	-1.049	147.211	0.000	0.000	0.000	0.000	2.013	147.211	37.452	37.542	
64283.786	1891.391	2.096	-0.380	-1.049	576.300	321.281	-1.012	-0.656	0.703	-0.594	0.064	-0.061	23.700	19.000	-48.000	949.578	27.360	-22.946744	-45.427938	0.000	0.065	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.161	-1.049	0.266	-1.049	147.215	0.000	0.000	0.000	0.000	1.919	147.215	37.456	37.545	
64283.872	1891.391	1.291	-0.380	-1.049	576.300	323.167	-1.009	-1.250	0.867	-0.547	0.058	-0.046	24.700	18.500	-48.400	949.578	27.360	-22.946744	-45.427938	0.000	0.065	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.161	-1.049	0.266	-1.049	147.215	0.000	0.000	0.000	0.000	1.919	147.215	37.456	37.545	
64283.977	1888.105	1.082	-0.380	-1.049	576.300	323.736	-1.011	-1.063	0.328	-0.844	0.059	-0.060	24.400	17.900	-48.500	949.685	27.358	-22.946744	-45.427938	0.000	0.065	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.171	-1.049	0.264	-1.049	147.223	0.000	0.000	0.000	0.000	0.918	147.223	37.465	37.543	
64284.072	1891.404	1.322	-0.380	-1.049	576.300	323.351	-1.007	-1.438	0.773	-0.313	0.060	-0.058	25.000	18.600	-48.900	949.579	27.362	-22.946744	-45.427938	0.000	0.065	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.178	-1.049	0.283	-1.049	147.229	0.000	0.000	0.000	0.000	1.923	147.229	37.470	37.559	
64284.153	1888.914	1.598	-0.380	-1.049	576.300	323.397	-1.009	-1.000	0.813	-0.672	0.062	-0.048	24.100	17.900	-47.900	949.659	27.360	-22.946744	-45.427938	0.000	0.065	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.184	-1.049	0.280	-1.049	147.234	0.000	0.000	0.000	0.000	1.164	147.234	37.476	37.557	
64284.229	1890.608	1.598	-0.380	-1.049	576.300	323.397	-1.009	-1.000	0.813	-0.672	0.062	-0.048	24.100	17.900	-47.900	949.605	27.362	-22.946744	-45.427938	0.000	0.065	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.003	0.189	-1.049	0.292	-1.049	147.238	0.000	0.000	0.000	0.000	1.681	147.238	37.480	37.566	
64284.329	1890.179	1.310	-0.190	-1.049	576.300	326.104	-1.010	-1.094	1.063	-0.656	0.062	-0.061	25.600	17.200	-48.300	949.618	27.360	-22.946742	-45.427938	0.000	0.017	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	0.194	-1.049	0.295	-1.049	147.242	0.000	0.000	0.000	0.000	1.550	147.242	37.484	37.569	
64284.415	1889.265	1.470	-0.190	-1.049	576.300	324.284	-1.009	-1.055	0.641	-0.602	0.061	-0.051	24.200	17.400	-48.500	949.648	27.365	-22.946742	-45.427938	0.000	0.017	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.190	-1.049	-0.164	-1.049	146.922	0.000	0.000	0.000	0.000	1.271	146.922	37.162	37.183	
64284.501	1889.501	1.870	-0.190	-1.049	576.300	323.726	-1.011	-1.078	1.000	-0.563	0.060	-0.055	24.800	18.200	-49.200	949.641	27.365	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.188	-1.049	-0.163	-1.049	146.923	0.000	0.000	0.000	0.000	1.343	146.923	37.163	37.185	
64284.582	1890.423	1.870	-0.190	-1.049	576.300	322.674	-1.013	-0.813	0.766	-0.297	0.061	-0.058	24.000	18.300	-49.400	949.611	27.365	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.187	-1.049	-0.160	-1.049	146.924	0.000	0.000	0.000	0.000	1.624	146.924	37.164	37.187	
64284.668	1890.658	1.353	-0.190	-1.049	576.300	322.108	-1.011	-0.680	0.734	-0.570	0.060	-0.051	23.900	18.600	-49.100	949.603	27.365	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.186	-1.049	-0.159	-1.049	146.925	0.000	0.000	0.000	0.000	1.696	146.925	37.165	37.188	
64284.773	1891.466	1.353	-0.190	-1.049	576.300	322.478	-1.014	-1.281	0.820	-0.469	0.059	-0.061	23.700	18.200	-48.600	949.577	27.367	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.184	-1.049	-0.157	-1.049	146.927	0.000	0.000	0.000	0.000	1.942	146.927	37.166	37.190	
64284.854	1890.268	0.953	-0.190	-1.049	576.300	334.418	-1.013	-1.109	0.641	-0.625	0.058	-0.055	28.200	13.500	-47.500	949.616	27.369	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.182	-1.049	-0.156	-1.049	146.928	0.000	0.000	0.000	0.000	1.577	146.928	37.168	37.190	
64284.935	1891.087	1.229	-0.190	-1.049	576.300	322.753	-1.011	-1.461	1.008	-0.813	0.059	-0.052	24.200	18.400	-49.700	949.589	27.367	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.181	-1.049	-0.154	-1.049	146.929	0.000	0.000	0.000	0.000	1.826	146.929	37.169	37.192	
64285.035	1890.160	1.505	-0.190	-1.049	576.300	323.705	-1.010	-1.133	0.664	-0.555	0.057	-0.060	24.100	17.700	-48.700	949.620	27.369	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.180	-1.049	-0.153	-1.049	146.931	0.000	0.000	0.000	0.000	1.544	146.931	37.170	37.193	
64285.121	1890.160	1.105	-0.190	-1.049	576.300	323.206	-1.013	-1.188	0.820	-0.656	0.057	-0.054	24.200	18.100	-48.300	949.620	27.369	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.180	-1.049	-0.153	-1.049	146.931	0.000	0.000	0.000	0.000	1.544	146.931	37.170	37.193	
64285.202	1889.780	0.829	-0.190	-1.049	576.300	333.761	-1.010	-0.930	0.977	-0.461	0.061	-0.055	28.200	13.900	-47.500	949.632	27.369	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.176	-1.049	-0.150	-1.049	146.933	0.000	0.000	0.000	0.000	1.428	146.933	37.173	37.195	
64285.274	1891.503	0.552	-0.190	-1.049	576.300	322.674	-1.011	-1.344	0.914	-0.547	0.062	-0.059	24.000	18.300	-48.500	949.576	27.367	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.175	-1.049	-0.147	-1.049	146.934	0.000	0.000	0.000	0.000	1.953	146.934	37.174	37.197	
64285.374	1890.335	0.552	-0.190	-1.049	576.300	322.025	-1.011	-1.000	1.016	-0.461	0.060	-0.054	23.700	18.500	-48.400	949.615	27.371	-22.946742	-45.427938	0.000	0.017	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.174	-1.049	-0.147	-1.049	146.935	0.000	0.000	0.000	0.000	1.597	146.935	37.175	37.197	
64285.455	1890.154	0.276	-0.190	-1.049	576.300	325.472	-1.010	-1.078	0.797	-0.547	0.058	-0.057	25.000	17.200	-47.500	949.621	27.371	-22.946742	-45.427938	0.000	0.030	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.172	-1.049	-0.146	-1.049	146.937	0.000	0.000	0.000	0.000	1.542	146.937	37.177	37.199	
64285.536	1889.191	0.276	-0.190	-1.049	576.300	322.499	-1.012	-1.414	0.922	-0.438	0.055	-0.058	24.500	18.800	-49.500	949.652	27.373	-22.946742	-45.427938	0.000	0.030	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.170	-1.049	-0.124	-1.049	146.939	0.000	0.000	0.000	0.000	1.249	146.939	37.179	37.217	
64285.612	1889.323	0.552	-0.190	-1.049	576.300	324.943	-1.011	-1.078	0.992	-0.617	0.060	-0.056	23.800	16.700	-48.700	949.648	27.371	-22.946742	-45.427938	0.000	0.030	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.167	-1.049	-0.121	-1.049	146.941	0.000	0.000	0.000	0.000	1.289	146.941	37.181	37.219	
64285.712	1890.511	1.291	-0.190	-1.049	576.300	323.054	-1.010	-1.461	0.867	-0.672	0.060	-0.059	24.200	18.200	-49.300	949.609	27.373	-22.946742	-45.427938	0.000	0.030	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.165	-1.049	-0.117	-1.049	146.943	0.000	0.000	0.000	0.000	1.651	146.943	37.183	37.223	
64285.798	1890.790	1.567	-0.190	-1.049	576.300	323.358	-1.013	-0.711	0.867	-0.563	0.058	-0.056	24.200	18.000	-48.400	949.601	27.377	-22.946742	-45.427938	0.000	0.030	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.162	-1.049	-0.113	-1.049	146.945	0.000	0.000	0.000	0.000	1.736	146.945	37.185	37.226	
64285.879	1889.832	1.567	-0.190	-1.049	576.300	323.655	-1.010	-1.117	0.789	-0.508	0.058	-0.053	24.600	18.100	-49.200	949.632	27.377	-22.946742	-45.427938	0.000	0.030	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.159	-1.049	-0.112	-1.049	146.948	0.000	0.000	0.000	0.000	1.444	146.948	37.187	37.227	
64285.951	1889.832	1.291	-0.190	-1.049	576.300	323.655	-1.010	-1.117	0.789	-0.508	0.058	-0.053	24.600	18.100	-49.200	949.632	27.377	-22.946742	-45.427938	0.000	0.038	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.159	-1.049	-0.112	-1.049	146.948	0.000	0.000	0.000	0.000	1.444	146.948	37.187	37.227	
64286.032	1889.620	0.276	-0.190	-1.049	576.300	323.316	-1.015	-1.063	1.203	-0.445	0.059	-0.059	24.700	18.400	-48.900	949.639	27.375	-22.946742	-45.427938	0.000	0.038	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.154	-1.049	-0.096	-1.049	146.952	0.000	0.000	0.000	0.000	1.380	146.952	37.192	37.240	
64286.160	1890.687	0.517	-0.190	-1.049	576.300	322.940	-1.008	-1.094	0.820	-0.539	0.061	-0.055	24.100	18.200	-49.700	949.604	27.375	-22.946742	-45.427938	0.000	0.044	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.151	-1.049	-0.091	-1.049	146.955	0.000	0.000	0.000	0.000	1.705	146.955	37.195	37.245	
64286.242	1889.946	1.193	-0.190	-1.049	576.300	321.680	-1.010	-1.188	1.078	-0.641	0.060	-0.058	24.800	19.600	-48.700	949.628	27.375	-22.946742	-45.427938	0.000	0.044	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.145	-1.049	-0.077	-1.049	146.960	0.000	0.000	0.000	0.000	1.479	146.960	37.199	37.256	
64286.318	1888.856	1.193	-0.190	-1.049	576.300	323.505	-1.013	-1.281	1.070	-0.516	0.059	-0.056	24.600	18.200	-48.900	949.664	27.377	-22.946742	-45.427938	0.000	0.044	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.141	-1.049	-0.076	-1.049	146.963	0.000	0.000	0.000	0.000	1.146	146.963	37.202	37.257	
64286.399	1888.856	1.193	-0.190	-1.049	576.300	323.624	-1.010	-0.977	0.570	-0.477	0.057	-0.058	24.300	17.900	-47.700	949.664	27.377	-22.946742	-45.427938	0.000	0.044	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.141	-1.049	-0.076	-1.049	146.963	0.000	0.000	0.000	0.000	1.146	146.963	37.202	37.257	
64286.480	1889.452	1.593	-0.190	-1.049	576.300	323.624	-1.010	-0.977	0.570	-0.477	0.057	-0.058	24.300	17.900	-47.700	949.645	27.377	-22.946742	-45.427938	0.000	0.044	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.135	-1.049	-0.068	-1.049	146.968	0.000	0.000	0.000	0.000	1.328	146.968	37.208	37.264	
64286.561	1888.941	0.916	-0.190	-1.049	576.300	324.375	-1.010	-1.094	1.000	-0.664	0.057	-0.058	24.700	17.700	-48.200	949.662	27.379	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.131	-1.049	-0.066	-1.049	146.971	0.000	0.000	0.000	0.000	1.173	146.971	37.211	37.266	
64286.637	1889.868	1.192	-0.190	-1.049	576.300	323.777	-1.009	-1.305	1.070	-0.492	0.059	-0.054	24.300	17.800	-48.600	949.631	27.377	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.129	-1.049	-0.097	-1.049	146.973	0.000	0.000	0.000	0.000	1.455	146.973	37.213	37.240	
64286.723	1891.315	1.192	-0.190	-1.049	576.300	326.566	-1.009	-1.148	0.906	-0.742	0.059	-0.057	25.900	17.100	-48.200	949.584	27.377	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.128	-1.049	-0.093	-1.049	146.974	0.000	0.000	0.000	0.000	1.896	146.974	37.214	37.243	
64286.828	1891.039	0.276	-0.190	-1.049	576.300	323.959	-1.011	-1.266	0.805	-0.414	0.060	-0.052	24.600	17.900	-49.100	949.594	27.379	-22.946742	-45.427938	0.000	0.021	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.126	-1.049	-0.092	-1.049	146.976	0.000	0.000	0.000	0.000	1.812	146.976	37.215	37.244	
64286.904	1891.770	0.276	-0.190	-1.049	576.300	323.705	-1.008	-1.359	0.695	-0.594	0.058	-0.055	24.100	17.700	-49.600	949.571	27.383	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.124	-1.049	-0.089	-1.049	146.978	0.000	0.000	0.000	0.000	2.035	146.978	37.217	37.246	
64286.981	1889.980	0.916	-0.190	-1.049	576.300	322.940	-1.011	-0.867	1.109	-0.688	0.060	-0.058	24.100	18.200	-48.600	949.629	27.383	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.122	-1.049	-0.089	-1.049	146.979	0.000	0.000	0.000	0.000	1.489	146.979	37.219	37.246	
64287.066	1889.691	1.433	-0.190	-1.049	576.300	321.978	-1.009	-1.555	0.914	-0.484	0.057	-0.056	24.300	19.000	-49.000	949.638	27.383	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.120	-1.049	-0.088	-1.049	146.980	0.000	0.000	0.000	0.000	1.401	146.980	37.220	37.247	
64287.167	1888.469	1.709	-0.190	-1.049	576.300	322.639	-1.010	-1.328	0.938	-0.547	0.061	-0.057	24.100	18.400	-48.600	949.679	27.388	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.119	-1.049	-0.088	-1.049	146.982	0.000	0.000	0.000	0.000	1.029	146.982	37.221	37.247	
64287.248	1890.264	2.514	-0.190	-1.049	576.300	329.355	-1.011	-0.852	0.867	-0.273	0.061	-0.057	26.500	15.700	-47.500	949.620	27.385	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.116	-1.049	-0.083	-1.049	146.984	0.000	0.000	0.000	0.000	1.576	146.984	37.223	37.251	
64287.324	1890.264	1.874	-0.190	-1.049	576.300	322.595	-1.010	-1.266	1.094	-0.438	0.059	-0.054	23.800	18.200	-49.000	949.620	27.385	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.116	-1.049	-0.083	-1.049	146.984	0.000	0.000	0.000	0.000	1.576	146.984	37.223	37.251	
64287.400	1889.135	1.358	-0.190	-1.049	576.300	322.826	-1.012	-1.063	0.859	-0.492	0.059	-0.055	24.000	18.200	-49.200	949.656	27.381	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.113	-1.049	-0.081	-1.049	146.986	0.000	0.000	0.000	0.000	1.232	146.986	37.226	37.253	
64287.477	1891.354	1.082	-0.190	-1.049	576.300	323.168	-1.009	-0.852	1.195	-0.594	0.061	-0.058	24.300	18.200	-49.000	949.584	27.383	-22.946742	-45.427938	0.000	0.021	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.111	-1.049	-0.077	-1.049	146.988	0.000	0.000	0.000	0.000	1.908	146.988	37.227	37.256	
64287.586	1891.742	0.276	-0.190	-1.049	576.300	331.205	-1.010	-1.016	0.969	-0.664	0.059	-0.057	28.200	15.500	-46.500	949.572	27.388	-22.946742	-45.427938	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.110	-1.049	-0.075	-1.049	146.989	0.000	0.000	0.000	0.000	2.026	146.989	37.229	37.258	
64287.663	1889.939	0.677	-0.190	-1.049	576.300	322.306	-1.009	-1.148	0.656	-0.805	0.058	-0.057	24.200	18.700	-49.600	949.631	27.385	-22.946742	-45.427938	0.000	0.048	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.108	-1.049	-0.075	-1.049	146.991	0.000	0.000	0.000	0.000	1.477	146.991	37.231	37.258	
64287.739	1889.174	1.193	-0.190	-1.049	576.300	322.319	-1.009	-1.328	1.125	-0.445	0.058	-0.057	24.600	19.000	-49.500	949.656	27.388	-22.946742	-45.427938	0.000	0.061	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.104	-1.049	-0.031	-1.049	146.994	0.000	0.000	0.000	0.000	1.244	146.994	37.234	37.295	
64287.815	1889.174	1.710	-0.190	-1.049	576.300	322.319	-1.009	-1.328	1.125	-0.445	0.058	-0.057	24.600	19.000	-49.500	949.656	27.388	-22.946742	-45.427938	0.000	0.061	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.104	-1.049	-0.031	-1.049	146.994	0.000	0.000	0.000	0.000	1.244	146.994	37.234	37.295	
64287.910	1892.687	1.710	-0.190	-1.049	576.300	323.167	-1.011	-1.211	0.742	-0.594	0.059	-0.058	24.700	18.500	-48.500	949.541	27.385	-22.946742	-45.427938	0.000	0.061	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.095	-1.049	0.009	-1.049	147.002	0.000	0.000	0.000	0.000	2.314	147.002	37.242	37.328	
64288.001	1890.567	1.839	-0.190	-1.049	576.300	323.393	-1.014	-1.555	0.781	-0.531	0.059	-0.056	24.500	18.200	-49.700	949.611	27.388	-22.946742	-45.427938	0.000	0.061	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.089	-1.049	0.008	-1.049	147.007	0.000	0.000	0.000	0.000	1.668	147.007	37.247	37.328	
64288.096	1888.121	1.322	-0.190	-1.049	576.300	323.358	-1.008	-0.734	1.094	-0.617	0.058	-0.058	24.200	18.000	-49.400	949.691	27.390	-22.946742	-45.427938	0.000	0.061	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.083	-1.049	0.005	-1.049	147.011	0.000	0.000	0.000	0.000	0.922	147.011	37.251	37.325	
64288.168	1888.121	0.805	-0.190	-1.049	576.300	323.777	-1.009	-0.977	1.094	-0.633	0.057	-0.058	24.300	17.800	-49.700	949.691	27.390	-22.946742	-45.427938	0.000	0.061	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.083	-1.049	0.005	-1.049	147.011	0.000	0.000	0.000	0.000	0.922	147.011	37.251	37.325	
64288.278	1890.996	1.322	-0.190	-1.049	576.300	323.777	-1.009	-0.977	1.094	-0.633	0.057	-0.058	24.300	17.800	-49.700	949.597	27.390	-22.946742	-45.427938	0.000	0.024	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.073	-1.049	0.025	-1.049	147.020	0.000	0.000	0.000	0.000	1.799	147.020	37.260	37.342	
64288.354	1889.996	1.193	-0.190	-1.049	576.300	323.397	-1.016	-1.227	0.688	-0.617	0.060	-0.055	24.100	17.900	-48.600	949.630	27.392	-22.946742	-45.427938	0.000	0.024	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.071	-1.049	-0.034	-1.049	147.022	0.000	0.000	0.000	0.000	1.494	147.022	37.262	37.293	
64288.430	1890.404	1.193	-0.190	-1.049	576.300	321.947	-1.011	-0.922	0.750	-0.734	0.060	-0.060	24.400	19.100	-49.300	949.616	27.388	-22.946742	-45.427938	0.000	0.024	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.069	-1.049	-0.031	-1.049	147.024	0.000	0.000	0.000	0.000	1.618	147.024	37.263	37.295	
64288.502	1890.128	1.870	-0.190	-1.049	576.300	324.930	-1.011	-0.578	0.727	-0.523	0.057	-0.054	24.500	17.200	-49.700	949.625	27.390	-22.946742	-45.427938	0.000	0.024	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.067	-1.049	-0.030	-1.049	147.025	0.000	0.000	0.000	0.000	1.534	147.025	37.265	37.296	
64288.607	1890.924	1.629	-0.190	-1.049	576.300	322.612	-1.015	-1.148	0.813	-0.641	0.059	-0.057	24.600	18.800	-48.600	949.600	27.390	-22.946742	-45.427938	0.000	0.024	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.065	-1.049	-0.027	-1.049	147.027	0.000	0.000	0.000	0.000	1.777	147.027	37.266	37.298	
64288.692	1891.140	1.758	-0.190	-1.049	576.300	322.826	-1.011	-1.383	1.008	-0.539	0.060	-0.059	24.000	18.200	-48.900	949.592	27.390	-22.946742	-45.427938	0.000	0.024	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.063	-1.049	-0.024	-1.049	147.029	0.000	0.000	0.000	0.000	1.843	147.029	37.268	37.300	
64288.774	1889.629	2.674	-0.190	-1.049	576.300	323.616	-1.008	-0.922	1.250	-0.531	0.058	-0.055	24.700	18.200	-48.900	949.643	27.394	-22.946742	-45.427938	0.000	0.024	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.061	-1.049	-0.024	-1.049	147.030	0.000	0.000	0.000	0.000	1.382	147.030	37.270	37.300	
64288.845	1889.629	2.803	-0.190	-1.049	576.300	323.616	-1.008	-0.922	1.250	-0.531	0.058	-0.055	24.700	18.200	-48.900	949.643	27.394	-22.946742	-45.427938	0.000	0.024	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.162	-0.061	-1.049	-0.024	-1.049	147.030	0.000	0.000	0.000	0.000	1.382	147.030	37.270	37.300	
64288.955	1889.268	2.527	-0.190	-0.699	576.300	322.224	-1.010	-1.094	0.734	-0.469	0.058	-0.055	24.000	18.600	-48.900	949.654	27.394	-22.946742	-45.427933	0.000	0.014	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	36.972	-0.057	-1.049	-0.021	-1.049	147.033	0.000	0.000	0.000	0.000	1.272	147.033	37.273	37.303	
64289.050	1890.877	2.238	-0.190	-0.699	576.300	323.766	-1.012	-1.227	0.719	-0.578	0.060	-0.055	24.700	18.100	-48.700	949.602	27.394	-22.946742	-45.427933	0.000	0.039	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	36.972	-0.055	-1.049	-0.032	-1.049	147.035	0.000	0.000	0.000	0.000	1.763	147.035	37.274	37.294	
64289.136	1891.040	1.839	-0.190	-0.699	576.300	321.101	-1.011	-0.563	0.523	-0.570	0.060	-0.058	23.300	18.800	-47.700	949.596	27.394	-22.946742	-45.427933	0.000	0.007	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	36.972	-0.052	-1.049	0.010	-1.049	147.038	0.000	0.000	0.000	0.000	1.812	147.038	37.277	37.329	
64289.207	1891.040	1.839	-0.190	-0.699	576.300	323.168	-1.010	-0.930	0.766	-0.531	0.056	-0.055	24.300	18.200	-49.000	949.596	27.394	-22.946742	-45.427933	0.000	0.007	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	36.972	-0.052	-1.049	0.010	-1.049	147.038	0.000	0.000	0.000	0.000	1.812	147.038	37.277	37.329	
64289.284	1892.595	2.644	-0.190	-0.699	576.300	325.570	-1.010	-1.250	0.672	-0.469	0.059	-0.058	24.800	17.000	-49.700	949.546	27.394	-22.946742	-45.427933	0.000	0.007	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	36.972	-0.051	-1.049	-0.040	-1.049	147.039	0.000	0.000	0.000	0.000	2.286	147.039	37.278	37.288	
